s,p,o
rc:Ctenostomatatida,owl:equivalentClass,http://wikipedia.org/wiki/Ctenostomatida
rc:CuandoCubango_ProvinceAngola,owl:equivalentClass,http://wikipedia.org/wiki/Cuando_Cubango
rc:CuanzaNorte_ProvinceAngola,owl:equivalentClass,http://wikipedia.org/wiki/Cuanza_Norte
rc:CuanzaSul_ProvinceAngola,owl:equivalentClass,http://wikipedia.org/wiki/Cuanza_Sul
rc:CubScoutOrganization,owl:equivalentClass,http://wikipedia.org/wiki/Cub_Scout
rc:Cuba_TheIsland,owl:equivalentClass,http://wikipedia.org/wiki/Cuba
rc:CubanCrocodile,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_Crocodile
rc:CubanCuisine,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_cuisine
rc:CubanGreenWoodpecker,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_Green_Woodpecker
rc:CubanKite,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_Kite
rc:CubanLeague,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_League
rc:CubanMissileCrisis,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_Missile_Crisis
rc:CubanPerson,owl:equivalentClass,http://wikipedia.org/wiki/Cubans
rc:CubanRedMacaw,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_macaw
rc:CubanTreeFrog,owl:equivalentClass,http://wikipedia.org/wiki/Cuban_tree_frog
rc:Cubanite,owl:equivalentClass,http://wikipedia.org/wiki/Cubanite
rc:Cube,owl:equivalentClass,http://wikipedia.org/wiki/Cube
rc:Cubicle_Office,owl:equivalentClass,http://wikipedia.org/wiki/Cubicle
rc:Cubism,owl:equivalentClass,http://wikipedia.org/wiki/Cubism
rc:CubitalTunnelSyndrome,owl:equivalentClass,http://wikipedia.org/wiki/Ulnar_nerve_entrapment
rc:Cuboid,owl:equivalentClass,http://wikipedia.org/wiki/Cuboid
rc:Cuboid,owl:equivalentClass,http://wikipedia.org/wiki/Rectangular_cuboid
rc:Cubozoa,owl:equivalentClass,http://wikipedia.org/wiki/Box_jellyfish
rc:Cuckoo,owl:equivalentClass,http://wikipedia.org/wiki/Cuckoo
rc:CuckooWasp,owl:equivalentClass,http://wikipedia.org/wiki/Cuckoo_wasp
rc:Cucujidae,owl:equivalentClass,http://wikipedia.org/wiki/Cucujidae
rc:Cucujiformia,owl:equivalentClass,http://wikipedia.org/wiki/Cucujiformia
rc:Cucujoidea,owl:equivalentClass,http://wikipedia.org/wiki/Cucujoidea
rc:Cucujus,owl:equivalentClass,http://wikipedia.org/wiki/Cucujus
rc:CucujusCinnaberinus,owl:equivalentClass,http://wikipedia.org/wiki/Cucujus_cinnaberinus
rc:Cuculiformes,owl:equivalentClass,http://wikipedia.org/wiki/Cuculiformes
rc:Cuculus,owl:equivalentClass,http://wikipedia.org/wiki/Cuculus
rc:Cucumber,owl:equivalentClass,http://wikipedia.org/wiki/Cucumber
rc:CucumberPlant,owl:equivalentClass,http://wikipedia.org/wiki/Cucumber
rc:CucurbitaPepo,owl:equivalentClass,http://wikipedia.org/wiki/Cucurbita_pepo
rc:Cucurbitaceae,owl:equivalentClass,http://wikipedia.org/wiki/Cucurbitaceae
rc:Cuddling,rdfs:subClassOf,http://wikipedia.org/wiki/Physical_intimacy
rc:CueBall,rdfs:subClassOf,http://wikipedia.org/wiki/Billiard_ball
rc:CueSports,owl:equivalentClass,http://wikipedia.org/wiki/Cue_sports
rc:CueSportsEquipment,kko:isAbout,http://wikipedia.org/wiki/Cue_sports
rc:Cuesta,owl:equivalentClass,http://wikipedia.org/wiki/Íñigo_Cuesta
rc:CuffBracelet,owl:equivalentClass,http://wikipedia.org/wiki/Cuff
rc:Cufflink,owl:equivalentClass,http://wikipedia.org/wiki/Cuff_link
rc:Cufflink,owl:equivalentClass,http://wikipedia.org/wiki/Cufflink
rc:Cuija,owl:equivalentClass,http://wikipedia.org/wiki/Brasiliopuntia
rc:Cuisine,owl:equivalentClass,http://wikipedia.org/wiki/Cuisine
rc:CuisineOfTheThirteenColonies,owl:equivalentClass,http://wikipedia.org/wiki/Cuisine_of_the_Thirteen_Colonies
rc:CulDeSac,owl:equivalentClass,http://wikipedia.org/wiki/Cul-de-sac
rc:CulebraIslandGiantAnole,owl:equivalentClass,http://wikipedia.org/wiki/Culebra_Island_Giant_Anole
rc:Culex,owl:equivalentClass,http://wikipedia.org/wiki/Culex
rc:CulexJenseni,owl:equivalentClass,http://wikipedia.org/wiki/Culex_jenseni
rc:CulexRajah,owl:equivalentClass,http://wikipedia.org/wiki/Culex_rajah
rc:CulexTritaeniorhynchus,owl:equivalentClass,http://wikipedia.org/wiki/Culex_tritaeniorhynchus
rc:Culicinae,owl:equivalentClass,http://wikipedia.org/wiki/Culicinae
rc:Culicoides,owl:equivalentClass,http://wikipedia.org/wiki/Culicoides
rc:Culicoidini,owl:equivalentClass,http://wikipedia.org/wiki/Culicoidini
rc:Culicomorpha,owl:equivalentClass,http://wikipedia.org/wiki/Culicomorpha
rc:Culiseta,owl:equivalentClass,http://wikipedia.org/wiki/Culiseta
rc:Culpeo,owl:equivalentClass,http://wikipedia.org/wiki/Culpeo
rc:Cult,owl:equivalentClass,http://wikipedia.org/wiki/Cult
rc:CultMovie,owl:equivalentClass,http://wikipedia.org/wiki/Cult_film
rc:CultOfDionysus,owl:equivalentClass,http://wikipedia.org/wiki/Cult_of_Dionysus
rc:Cultivar,owl:equivalentClass,http://wikipedia.org/wiki/Cultivar
rc:CultivatedPlantTaxonomy,owl:equivalentClass,http://wikipedia.org/wiki/Cultivated_plant_taxonomy
rc:CulturalActivity,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_activities
rc:CulturalAnthropology,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_anthropology
rc:CulturalAttache,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_attaché
rc:CulturalDepictionsOfJuliusCaesar,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_depictions_of_Julius_Caesar
rc:CulturalDepictionsOfSpiders,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_depictions_of_spiders
rc:CulturalExchange,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_diplomacy
rc:CulturalHegemony,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_hegemony
rc:CulturalInstitution,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_institution
rc:CulturalProperty,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_property
rc:CulturalStudies,owl:equivalentClass,http://wikipedia.org/wiki/Cultural_studies
rc:Culture,owl:equivalentClass,http://wikipedia.org/wiki/Culture
rc:CultureMedium,owl:equivalentClass,http://wikipedia.org/wiki/Growth_medium
rc:Culture_Civilization,owl:equivalentClass,http://wikipedia.org/wiki/Civilization
rc:Culture_Practice,rdfs:subClassOf,http://wikipedia.org/wiki/Culture
rc:Culvert,owl:equivalentClass,http://wikipedia.org/wiki/Culvert
rc:CumShot,owl:equivalentClass,http://wikipedia.org/wiki/Cum_shot
rc:Cumans,owl:equivalentClass,http://wikipedia.org/wiki/Cumans
rc:CumberlandBeanPearlyMussel,owl:equivalentClass,http://wikipedia.org/wiki/Cumberland_bean_pearly_mussel
rc:CumberlandMonkeyfacePearlyMussel,owl:equivalentClass,http://wikipedia.org/wiki/Theliderma_intermedia
rc:CumberlandPigtoe,owl:equivalentClass,http://wikipedia.org/wiki/Cumberland_pigtoe
rc:CumberlandRiver,owl:equivalentClass,http://wikipedia.org/wiki/Cumberland_River
rc:Cuminia,owl:equivalentClass,http://wikipedia.org/wiki/Cuminia
rc:Cummerbund,owl:equivalentClass,http://wikipedia.org/wiki/Cummerbund
rc:CumulonimbusCloud,owl:equivalentClass,http://wikipedia.org/wiki/Cumulonimbus_cloud
rc:Cumulopuntia,owl:equivalentClass,http://wikipedia.org/wiki/Cumulopuntia
rc:CumulusCloud,owl:equivalentClass,http://wikipedia.org/wiki/Cumulus_cloud
rc:Cuneiform,owl:equivalentClass,http://wikipedia.org/wiki/Cuneiform_script
rc:CuneiformBone,owl:equivalentClass,http://wikipedia.org/wiki/Triquetral_bone
rc:Cunene_ProvinceAngola,owl:equivalentClass,http://wikipedia.org/wiki/Cunene_(province)
rc:CunilaMariana,owl:equivalentClass,http://wikipedia.org/wiki/Cunila_origanoides
rc:Cunnilingus,owl:equivalentClass,http://wikipedia.org/wiki/Cunnilingus
rc:Cunninghamellaceae,owl:equivalentClass,http://wikipedia.org/wiki/Cunninghamellaceae
rc:Cuora,owl:equivalentClass,http://wikipedia.org/wiki/Asian_box_turtle
rc:Cup,owl:equivalentClass,http://wikipedia.org/wiki/Cup
rc:Cupboard,owl:equivalentClass,http://wikipedia.org/wiki/Cupboard
rc:Cupcake,owl:equivalentClass,http://wikipedia.org/wiki/Cupcake
rc:Cupedidae,owl:equivalentClass,http://wikipedia.org/wiki/Cupedidae
rc:Cupid,owl:equivalentClass,http://wikipedia.org/wiki/Cupid
rc:CuppingSomeone_MedicalTreatmentEvent,owl:equivalentClass,http://wikipedia.org/wiki/Fire_cupping
rc:Cupressaceae,owl:equivalentClass,http://wikipedia.org/wiki/Cupressaceae
rc:Cupressales,owl:equivalentClass,http://wikipedia.org/wiki/Cupressales
rc:Cupressus,owl:equivalentClass,http://wikipedia.org/wiki/Cupressus
rc:CupricNitrate,owl:equivalentClass,http://wikipedia.org/wiki/Copper(II)_nitrate
rc:Cuprite,owl:equivalentClass,http://wikipedia.org/wiki/Cuprite
rc:Curacao,owl:equivalentClass,http://wikipedia.org/wiki/Curaçao
rc:Curb,owl:equivalentClass,http://wikipedia.org/wiki/Curb_(road)
rc:Curculin,owl:equivalentClass,http://wikipedia.org/wiki/Curculin
rc:Curculionidae,owl:equivalentClass,http://wikipedia.org/wiki/Curculionidae
rc:Curculioninae,owl:equivalentClass,http://wikipedia.org/wiki/Curculioninae
rc:Curculionoidea,owl:equivalentClass,http://wikipedia.org/wiki/Weevil
rc:Curcumin,owl:equivalentClass,http://wikipedia.org/wiki/Turmeric
rc:Curd,owl:equivalentClass,http://wikipedia.org/wiki/Curd
rc:Curfew,owl:equivalentClass,http://wikipedia.org/wiki/Curfew
rc:CuringADisease,owl:equivalentClass,http://wikipedia.org/wiki/Cures
rc:Curiosity,owl:equivalentClass,http://wikipedia.org/wiki/Curiosity
rc:Curium,owl:equivalentClass,http://wikipedia.org/wiki/Curium
rc:Curler,owl:equivalentClass,http://wikipedia.org/wiki/Hair_roller
rc:CurlewSandpiper,owl:equivalentClass,http://wikipedia.org/wiki/Curlew_Sandpiper
rc:Curling_SportsEvent,owl:equivalentClass,http://wikipedia.org/wiki/Curling
rc:CurlyCoatedRetriever,owl:equivalentClass,http://wikipedia.org/wiki/Curly_Coated_Retriever
rc:CurlyHair,owl:equivalentClass,http://wikipedia.org/wiki/Waves_(hairstyle)
rc:Currant,owl:equivalentClass,http://wikipedia.org/wiki/Blackcurrant
rc:Currency,owl:equivalentClass,http://wikipedia.org/wiki/Currency
rc:CurrencyCentre,owl:equivalentClass,http://wikipedia.org/wiki/Currency_Centre
rc:CurrencyExchange,owl:equivalentClass,http://wikipedia.org/wiki/Foreign_exchange_market
rc:CurrencyWar,owl:equivalentClass,http://wikipedia.org/wiki/Currency_war
rc:Currency_US,owl:equivalentClass,http://wikipedia.org/wiki/United_States_dollar
rc:CurrentAccountMortgage,owl:equivalentClass,http://wikipedia.org/wiki/Offset_mortgage
rc:CurrentSource,owl:equivalentClass,http://wikipedia.org/wiki/Current_source
rc:Curricula,owl:equivalentClass,http://wikipedia.org/wiki/Curriculum
rc:CurrituckCountyNorthCarolina,owl:equivalentClass,"http://wikipedia.org/wiki/Currituck_County,_North_Carolina"
rc:Curry,owl:equivalentClass,http://wikipedia.org/wiki/Curry
rc:CursiveStyleOfWriting,owl:equivalentClass,http://wikipedia.org/wiki/Cursive
rc:CursorGUIComponent,owl:equivalentClass,http://wikipedia.org/wiki/Cursor_(computers)
rc:CurtainDrapery,owl:equivalentClass,http://wikipedia.org/wiki/Curtain
rc:CurtainRod,owl:equivalentClass,http://wikipedia.org/wiki/Curtain_rod
rc:Curtonotidae,owl:equivalentClass,http://wikipedia.org/wiki/Curtonotidae
rc:CurvaceousPhysicalBuild,owl:equivalentClass,http://wikipedia.org/wiki/Female_body_shape
rc:CurvatureMathematics,owl:equivalentClass,http://wikipedia.org/wiki/Curvature
rc:CurvedLineSegment,owl:equivalentClass,http://wikipedia.org/wiki/Curve
rc:Cuscohygrine,owl:equivalentClass,http://wikipedia.org/wiki/Cuscohygrine
rc:CushingsSyndrome,owl:equivalentClass,http://wikipedia.org/wiki/Cushing's_syndrome
rc:Cushion_PartOfFurniture,owl:equivalentClass,http://wikipedia.org/wiki/Cushion
rc:CushionedGerbil,owl:equivalentClass,http://wikipedia.org/wiki/Cushioned_Gerbil
rc:CushiticLanguages,owl:equivalentClass,http://wikipedia.org/wiki/Cushitic_languages
rc:Custard,owl:equivalentClass,http://wikipedia.org/wiki/Custard
rc:CusterCountySouthDakota,owl:equivalentClass,"http://wikipedia.org/wiki/Custer_County,_South_Dakota"
rc:CustodialAccount,owl:equivalentClass,http://wikipedia.org/wiki/Custodial_Account
rc:CustomWheel,owl:equivalentClass,http://wikipedia.org/wiki/Custom_wheel
rc:CustomarySystemOfLinks_Comm,owl:equivalentClass,http://wikipedia.org/wiki/Communications_system
rc:CustomerCommunicationsManagement,owl:equivalentClass,http://wikipedia.org/wiki/Customer_communications_management
rc:CustomerRep,owl:equivalentClass,http://wikipedia.org/wiki/Customer_representative
rc:CustomerServiceDepartment,owl:equivalentClass,http://wikipedia.org/wiki/Customer_service
rc:CustomerSupport,owl:equivalentClass,http://wikipedia.org/wiki/Technical_support
rc:CustomsAgent,owl:equivalentClass,http://wikipedia.org/wiki/Customs_house_agent
rc:CustomsCheckpoint,owl:equivalentClass,http://wikipedia.org/wiki/Customs
rc:CustomsHouse,owl:equivalentClass,http://wikipedia.org/wiki/Custom_House
rc:CutCard,owl:equivalentClass,http://wikipedia.org/wiki/Cut_(cards)
rc:CutFlower,owl:equivalentClass,http://wikipedia.org/wiki/Cut_flowers
rc:Cut_Topographical,owl:equivalentClass,http://wikipedia.org/wiki/Cuts
rc:CutaneousAnthrax,owl:equivalentClass,http://wikipedia.org/wiki/Anthrax
rc:CutaneousCondition,owl:equivalentClass,http://wikipedia.org/wiki/Skin_condition
rc:Cuteness_EmotionalResponse,owl:equivalentClass,http://wikipedia.org/wiki/Cuteness
rc:Cuterebrinae,owl:equivalentClass,http://wikipedia.org/wiki/Cuterebrinae
rc:Cutin,owl:equivalentClass,http://wikipedia.org/wiki/Cutin
rc:Cutoff,owl:equivalentClass,http://wikipedia.org/wiki/Cutoff
rc:CutsOfBeef,owl:equivalentClass,http://wikipedia.org/wiki/Cut_of_beef
rc:CutsOfPork,owl:equivalentClass,http://wikipedia.org/wiki/Cut_of_pork
rc:Cutter_NavalWatercraft,owl:equivalentClass,http://wikipedia.org/wiki/Cutter_(ship)
rc:CutthroatTrout,owl:equivalentClass,http://wikipedia.org/wiki/Cutthroat_trout
rc:CuttingBoard,owl:equivalentClass,http://wikipedia.org/wiki/Cutting_board
rc:CuttingDownATree,owl:equivalentClass,http://wikipedia.org/wiki/Felling
rc:CuttingSomething,owl:equivalentClass,http://wikipedia.org/wiki/Cutting
rc:Cuvette,owl:equivalentClass,http://wikipedia.org/wiki/Cuvette
rc:CuviersDwarfCaiman,owl:equivalentClass,http://wikipedia.org/wiki/Cuvier's_Dwarf_Caiman
rc:Cyaneidae,owl:equivalentClass,http://wikipedia.org/wiki/Cyaneidae
rc:CyanicAcid,owl:equivalentClass,http://wikipedia.org/wiki/Cyanic_acid
rc:Cyanide,owl:equivalentClass,http://wikipedia.org/wiki/Cyanide
rc:CyanideGas,rdfs:subClassOf,http://wikipedia.org/wiki/Cyanide
rc:Cyanobacteria,owl:equivalentClass,http://wikipedia.org/wiki/Cyanobacteria
rc:Cyanocitta,owl:equivalentClass,http://wikipedia.org/wiki/Cyanocitta
rc:CyanogenChloride,owl:equivalentClass,http://wikipedia.org/wiki/Cyanogen_chloride
rc:Cyanohydrin,owl:equivalentClass,http://wikipedia.org/wiki/Cyanohydrin
rc:Cyanoramphus,owl:equivalentClass,http://wikipedia.org/wiki/Cyanoramphus
rc:Cyanosis_PhysiologicalCondition,owl:equivalentClass,http://wikipedia.org/wiki/Cyanosis
rc:Cyanotoxin,owl:equivalentClass,http://wikipedia.org/wiki/Cyanotoxin
rc:Cyanotrichite,owl:equivalentClass,http://wikipedia.org/wiki/Cyanotrichite
rc:Cyanovirin_N,owl:equivalentClass,http://wikipedia.org/wiki/Cyanovirin-N
rc:Cyatheaceae,owl:equivalentClass,http://wikipedia.org/wiki/Cyatheaceae
rc:CyberTerrorism,owl:equivalentClass,http://wikipedia.org/wiki/Cyber-terrorism
rc:Cyberbullying,owl:equivalentClass,http://wikipedia.org/wiki/Cyberbullying
rc:Cybernetics,owl:equivalentClass,http://wikipedia.org/wiki/Cybernetics
rc:Cyberspace,owl:equivalentClass,http://wikipedia.org/wiki/Cyberspace
rc:Cyc,owl:equivalentClass,http://wikipedia.org/wiki/Cyc
rc:CycL,owl:equivalentClass,http://wikipedia.org/wiki/CycL
rc:Cycad,owl:equivalentClass,http://wikipedia.org/wiki/Cycad
rc:Cycadopsida,owl:equivalentClass,http://wikipedia.org/wiki/Cycadopsida
rc:Cycas,owl:equivalentClass,http://wikipedia.org/wiki/Cycas
rc:Cyclades,owl:equivalentClass,http://wikipedia.org/wiki/Cyclades
rc:CyclamicAcid,owl:equivalentClass,http://wikipedia.org/wiki/Cyclamic_acid
rc:Cyclanorbinae,owl:equivalentClass,http://wikipedia.org/wiki/Cyclanorbinae
rc:CycleRacing,owl:equivalentClass,http://wikipedia.org/wiki/Cycle_sport
rc:Cyclemys,owl:equivalentClass,http://wikipedia.org/wiki/Cyclemys
rc:CyclemysOldhami,owl:equivalentClass,http://wikipedia.org/wiki/Oldham's_leaf_turtle
rc:Cyclen,owl:equivalentClass,http://wikipedia.org/wiki/Cyclen
rc:CyclesMusic,owl:equivalentClass,http://wikipedia.org/wiki/Cycle_(music)
rc:Cycleway,owl:equivalentClass,http://wikipedia.org/wiki/Long-distance_cycling_route
rc:CyclicNucleotide,owl:equivalentClass,http://wikipedia.org/wiki/Cyclic_nucleotide
rc:CyclicPolygon,owl:equivalentClass,http://wikipedia.org/wiki/Circumscribed_circle
rc:CyclicQuadrilateral,owl:equivalentClass,http://wikipedia.org/wiki/Cyclic_quadrilateral
rc:CyclicVomitingSyndrome,owl:equivalentClass,http://wikipedia.org/wiki/Cyclic_vomiting_syndrome
rc:Cyclin,owl:equivalentClass,http://wikipedia.org/wiki/Cyclin
rc:CyclingClothing,owl:equivalentClass,http://wikipedia.org/wiki/Cycling_clothing
rc:CyclingRaceClass,owl:equivalentClass,http://wikipedia.org/wiki/UCI_race_classifications
rc:CyclingTeam,owl:equivalentClass,http://wikipedia.org/wiki/Cycling_team
rc:Cycloderma,owl:equivalentClass,http://wikipedia.org/wiki/Cycloderma
rc:CyclohexylAlcohol,owl:equivalentClass,http://wikipedia.org/wiki/Cyclohexane
rc:Cyclohexylamine,owl:equivalentClass,http://wikipedia.org/wiki/Cyclohexylamine
rc:Cyclominae,owl:equivalentClass,http://wikipedia.org/wiki/Cyclominae
rc:CycloneAsObject,owl:equivalentClass,http://wikipedia.org/wiki/Cyclone
rc:Cycloneritida,owl:equivalentClass,http://wikipedia.org/wiki/Cycloneritida
rc:CyclopentadienylComplex,owl:equivalentClass,http://wikipedia.org/wiki/Cyclopentadienyl_complex
rc:Cyclops_classMonitor,owl:equivalentClass,http://wikipedia.org/wiki/Cyclops-class_monitor
rc:Cyclopsitticini,owl:equivalentClass,http://wikipedia.org/wiki/Fig_parrot
rc:Cyclorrhapha,owl:equivalentClass,http://wikipedia.org/wiki/Cyclorrhapha
rc:Cyclosarin,owl:equivalentClass,http://wikipedia.org/wiki/Cyclosarin
rc:Cyclostomata,owl:equivalentClass,http://wikipedia.org/wiki/Cyclostomatida
rc:Cycloteuthidae,owl:equivalentClass,http://wikipedia.org/wiki/Cycloteuthidae
rc:Cyclotol,owl:equivalentClass,http://wikipedia.org/wiki/Cyclotol
rc:Cyclotornidae,owl:equivalentClass,http://wikipedia.org/wiki/Cyclotorna
rc:Cyclura,owl:equivalentClass,http://wikipedia.org/wiki/Cyclura
rc:Cydippida,owl:equivalentClass,http://wikipedia.org/wiki/Cydippida
rc:Cygnus,owl:equivalentClass,http://wikipedia.org/wiki/Swan
rc:CygnusFalconeri,owl:equivalentClass,http://wikipedia.org/wiki/Cygnus_falconeri
rc:Cygnus_Constellation,owl:equivalentClass,http://wikipedia.org/wiki/Cygnus_(constellation)
rc:Cylinder,owl:equivalentClass,http://wikipedia.org/wiki/Cylinder_(geometry)
rc:Cylindropuntia,owl:equivalentClass,http://wikipedia.org/wiki/Cylindropuntia
rc:Cymbal,owl:equivalentClass,http://wikipedia.org/wiki/Cymbal
rc:Cymbopogon,owl:equivalentClass,http://wikipedia.org/wiki/Cymbopogon
rc:Cynic,owl:equivalentClass,http://wikipedia.org/wiki/Cynicism_(contemporary)
rc:Cynicism,owl:equivalentClass,http://wikipedia.org/wiki/Cynic
rc:Cynipoidea,owl:equivalentClass,http://wikipedia.org/wiki/Cynipoidea
rc:Cynodon,owl:equivalentClass,http://wikipedia.org/wiki/Cynodon
rc:Cynodonteae,owl:equivalentClass,http://wikipedia.org/wiki/Cynodonteae
rc:Cynometra,owl:equivalentClass,http://wikipedia.org/wiki/Cynometra
rc:Cynosurus,owl:equivalentClass,http://wikipedia.org/wiki/Cynosurus
rc:Cyperaceae,owl:equivalentClass,http://wikipedia.org/wiki/Cyperaceae
rc:Cypermethrin,owl:equivalentClass,http://wikipedia.org/wiki/Cypermethrin
rc:Cyphellostereum,owl:equivalentClass,http://wikipedia.org/wiki/Cyphellostereum
rc:Cypherpunk,owl:equivalentClass,http://wikipedia.org/wiki/Cypherpunk
rc:Cyphochilus,owl:equivalentClass,http://wikipedia.org/wiki/Cyphochilus_(beetle)
rc:Cyprazepam,owl:equivalentClass,http://wikipedia.org/wiki/Cyprazepam
rc:Cyprinidae,owl:equivalentClass,http://wikipedia.org/wiki/Cyprinidae
rc:Cypriniformes,owl:equivalentClass,http://wikipedia.org/wiki/Cypriniformes
rc:Cyprinodontidae,owl:equivalentClass,http://wikipedia.org/wiki/Pupfish
rc:Cyprinus,owl:equivalentClass,http://wikipedia.org/wiki/Cyprinus
rc:CypriotCuisine,owl:equivalentClass,http://wikipedia.org/wiki/Cypriot_cuisine
rc:Cyprus_TheCountry,owl:equivalentClass,http://wikipedia.org/wiki/Cyprus
rc:Cyrtochiloides,owl:equivalentClass,http://wikipedia.org/wiki/Cyrtochiloides
rc:Cyrtodactylus,owl:equivalentClass,http://wikipedia.org/wiki/Cyrtodactylus
rc:Cyrtoneritimorpha,owl:equivalentClass,http://wikipedia.org/wiki/Cyrtoneritimorpha
rc:Cyrtopodion,owl:equivalentClass,http://wikipedia.org/wiki/Cyrtopodion
rc:Cyst,owl:equivalentClass,http://wikipedia.org/wiki/Cyst
rc:Cystamine,owl:equivalentClass,http://wikipedia.org/wiki/Cystamine
rc:Cysteamine,owl:equivalentClass,http://wikipedia.org/wiki/Cysteamine
rc:Cysteine,owl:equivalentClass,http://wikipedia.org/wiki/Cysteine
rc:CysteineProtease,owl:equivalentClass,http://wikipedia.org/wiki/Cysteine_protease
rc:Cysteinyldopa,owl:equivalentClass,http://wikipedia.org/wiki/Cysteinyldopa
rc:CysticArtery,owl:equivalentClass,http://wikipedia.org/wiki/Cystic_artery
rc:CysticDuct,owl:equivalentClass,http://wikipedia.org/wiki/Cystic_duct
rc:CysticFibrosis,owl:equivalentClass,http://wikipedia.org/wiki/Cystic_fibrosis
rc:CysticHygroma,owl:equivalentClass,http://wikipedia.org/wiki/Lymphangioma
rc:Cystopteridaceae,owl:equivalentClass,http://wikipedia.org/wiki/Cystopteridaceae
rc:CystopterisDiaphana,owl:equivalentClass,http://wikipedia.org/wiki/Cystopteris_diaphana
rc:Cystovirus,owl:equivalentClass,http://wikipedia.org/wiki/Cystovirus
rc:CytidineTriphosphate,owl:equivalentClass,http://wikipedia.org/wiki/Cytidine_triphosphate
rc:CytochalasinB,owl:equivalentClass,http://wikipedia.org/wiki/Cytochalasin_B
rc:CytochromeMolecule,owl:equivalentClass,http://wikipedia.org/wiki/Cytochrome
rc:Cytogenetics,owl:equivalentClass,http://wikipedia.org/wiki/Cytogenetics
rc:Cytokeratin,owl:equivalentClass,http://wikipedia.org/wiki/Cytokeratin
rc:Cytokine,owl:equivalentClass,http://wikipedia.org/wiki/Cytokine
rc:Cytokinesis,owl:equivalentClass,http://wikipedia.org/wiki/Cytokinesis
rc:Cytokinesis_Animal_Cell,rdfs:subClassOf,http://wikipedia.org/wiki/Cytokinesis
rc:Cytokinesis_Plant_Cell,rdfs:subClassOf,http://wikipedia.org/wiki/Cytokinesis
rc:Cytokinin,owl:equivalentClass,http://wikipedia.org/wiki/Cytokinin
rc:CytomegaloVirusInfection,owl:equivalentClass,http://wikipedia.org/wiki/Cytomegalovirus
rc:Cytopathology,owl:equivalentClass,http://wikipedia.org/wiki/Cytopathology
rc:Cytoplasm,owl:equivalentClass,http://wikipedia.org/wiki/Cytoplasm
rc:CytosineNucleotide,owl:equivalentClass,http://wikipedia.org/wiki/Cytosine
rc:Cytoskeleton,owl:equivalentClass,http://wikipedia.org/wiki/Cytoskeleton
rc:Cytosol,owl:equivalentClass,http://wikipedia.org/wiki/Cytosol
rc:CzechGrammar,rdfs:subClassOf,http://wikipedia.org/wiki/Czech_language
rc:CzechLanguage,owl:equivalentClass,http://wikipedia.org/wiki/Czech_language
rc:CzechRepublic,owl:equivalentClass,http://wikipedia.org/wiki/Czech_Republic
rc:Czechoslovakia,owl:equivalentClass,http://wikipedia.org/wiki/Czechoslovakia
rc:DABCO,owl:equivalentClass,http://wikipedia.org/wiki/DABCO
rc:DB4GTCar,owl:equivalentClass,http://wikipedia.org/wiki/Aston_Martin_DB4
rc:DBpedia,owl:equivalentClass,http://wikipedia.org/wiki/DBpedia
rc:DF_21,owl:equivalentClass,http://wikipedia.org/wiki/DF-21
rc:DHCPProtocol,owl:equivalentClass,http://wikipedia.org/wiki/Dynamic_Host_Configuration_Protocol
rc:DIMM,owl:equivalentClass,http://wikipedia.org/wiki/DIMM
rc:DLLInjection,owl:equivalentClass,http://wikipedia.org/wiki/DLL_injection
rc:DNAIntron_MolecularSegment,owl:equivalentClass,http://wikipedia.org/wiki/Intron_DNA
rc:DNANanotechnology,owl:equivalentClass,http://wikipedia.org/wiki/DNA_nanotechnology
rc:DNAPolymerase,owl:equivalentClass,http://wikipedia.org/wiki/DNA_polymerase
rc:DNARepair,owl:equivalentClass,http://wikipedia.org/wiki/DNA_repair
rc:DNASequencing,owl:equivalentClass,http://wikipedia.org/wiki/DNA_sequencing
rc:DNAStuff,owl:equivalentClass,http://wikipedia.org/wiki/DNA
rc:DNAVirus,owl:equivalentClass,http://wikipedia.org/wiki/DNA_virus
rc:DNAVirus,owl:equivalentClass,http://wikipedia.org/wiki/Dna_virus
rc:DNA_bindingProtein,owl:equivalentClass,http://wikipedia.org/wiki/DNA-binding_protein
rc:DTP_Vaccine,owl:equivalentClass,http://wikipedia.org/wiki/DPT_vaccine
rc:DVDPlayer,owl:equivalentClass,http://wikipedia.org/wiki/DVD_player
rc:DVD_Disk,owl:equivalentClass,http://wikipedia.org/wiki/DVD
rc:D_TheLetter,owl:equivalentClass,http://wikipedia.org/wiki/D
rc:D_classCruiser_Germany,owl:equivalentClass,http://wikipedia.org/wiki/D-class_cruiser_(Germany)
