id,prefLabel,predicate,word_count,flags,procedure,definition
http://kbpedia.org/kko/rc/points_classification,points classification ,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,A classification of points in sports.
http://kbpedia.org/kko/rc/proved_by,proved by ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Person who proved something.
http://kbpedia.org/kko/rc/qualifies_for_event,qualifies for event ,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,This event qualifies for that event.
http://kbpedia.org/kko/rc/rector,rector ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Rector of a university.
http://kbpedia.org/kko/rc/regions_allowed,regionsAllowed,http://www.w3.org/2004/02/skos/core#definition,25,markup,quick,"The regions where the media is allowed. If not specified, then it\'s assumed to be allowed everywhere. Specify the countries in <a href=""http://en.wikipedia.org/wiki/ISO_3166"">ISO 3166 format</a>."
http://kbpedia.org/kko/rc/related_to,relatedTo,http://www.w3.org/2004/02/skos/core#definition,5,short,full,The most generic familial relation.
http://kbpedia.org/kko/rc/release_of,releaseOf,http://www.w3.org/2004/02/skos/core#definition,7,circular,full,The album this is a release of.
http://kbpedia.org/kko/rc/reservation_status,reservationStatus,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,The current status of the reservation.
http://kbpedia.org/kko/rc/result,result,http://www.w3.org/2004/02/skos/core#definition,11,markup,quick,The result produced in the action. e.g. John wrote <em>a book</em>.
http://kbpedia.org/kko/rc/series_spin_off,series spin-off ,http://www.w3.org/2004/02/skos/core#definition,2,short,full,Series' spin-offs.
http://kbpedia.org/kko/rc/server_status,serverStatus,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Status of a game server.
http://kbpedia.org/kko/rc/service_audience,serviceAudience,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,The audience eligible for this service.
http://kbpedia.org/kko/rc/shape,shape ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Shape of an object.
http://kbpedia.org/kko/rc/siblings,siblings,http://www.w3.org/2004/02/skos/core#definition,5,short,full,A sibling of the person.
http://kbpedia.org/kko/rc/special_opening_hours_specification,specialOpeningHoursSpecification,http://www.w3.org/2004/02/skos/core#definition,26,markup,quick,"The special opening hours of a certain place.<br/>Use this to explicitly override general opening hours brought in scope by <a class=""localLink"" href=""http://schema.org/openingHoursSpecification"">openingHoursSpecification</a> or <a class=""localLink"" href=""http://schema.org/openingHours"">openingHours</a>."
http://kbpedia.org/kko/rc/student,student ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Notable student(s) of an individual.
http://kbpedia.org/kko/rc/subject_item_of_this_property,subject item of this property ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Relationship represented by the property.
http://kbpedia.org/kko/rc/successful_candidate,successful candidate ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Person(s) elected after the election.
http://kbpedia.org/kko/rc/supporting_data,supportingData,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Supporting data for a SoftwareApplication.
http://kbpedia.org/kko/rc/taxon_rank,taxon rank ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Level in a taxonomic hierarchy.
http://kbpedia.org/kko/rc/teams_classification_by_points,teams classification by points ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Teams classification by points.
http://kbpedia.org/kko/rc/teams_classification_by_time,teams classification by time ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Teams classification by time.
http://kbpedia.org/kko/rc/this_zoological_name_is_coordinate_with,this zoological name is coordinate with ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Links coordinate zoological names.
http://kbpedia.org/kko/rc/tonality,tonality ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Key of a musical composition.
http://kbpedia.org/kko/rc/topic_s_main_category,topic's main category ,http://www.w3.org/2004/02/skos/core#definition,3,short,full,Main Wikimedia category.
http://kbpedia.org/kko/rc/tracklist,tracklist ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Songs contained in this item.
http://kbpedia.org/kko/rc/type_of_electrification,type of electrification ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Electrification system scheme and/or voltage.
http://kbpedia.org/kko/rc/type_of_variable_star,type of variable star ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Type of variable star.
http://kbpedia.org/kko/rc/vaccine_for,vaccine for ,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,Disease that a vaccine is for.
http://kbpedia.org/kko/rc/vehicle_normally_used,vehicle normally used ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Vehicle the subject normally uses.
http://kbpedia.org/kko/rc/venous_drainage,venous drainage ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Vein draining the anatomical structure.
http://kbpedia.org/kko/rc/vox_a_typ_i_classification,Vox-ATypI classification ,http://www.w3.org/2004/02/skos/core#definition,3,short,full,Classification for typefaces.
http://kbpedia.org/kko/rc/wi_fi_access,Wi-Fi access ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Internet access availability through Wi-Fi.
http://kbpedia.org/kko/rc/_365_chess_player_id,365chess player ID ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Identifier for players at 365chess.com.
http://kbpedia.org/kko/rc/aarne_thompson_uther_tale_type_index,Aarne–Thompson–Uther Tale Type Index ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Index used to classify folktales.
http://kbpedia.org/kko/rc/academia_edu_institutional_id,Academia.edu institutional ID ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Academic institution page on academia.edu.
http://kbpedia.org/kko/rc/academic_tree_id,Academic Tree ID ,http://www.w3.org/2004/02/skos/core#definition,3,short,full,Identifer on academictree.org.
http://kbpedia.org/kko/rc/accademia_della_crusca_id,Accademia della Crusca ID ,http://www.w3.org/2004/02/skos/core#definition,8,circular,full,Identifier for a member of Accademia della Crusca.
http://kbpedia.org/kko/rc/address,address,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Physical address of the item.
http://kbpedia.org/kko/rc/address_country,addressCountry,http://www.w3.org/2004/02/skos/core#definition,17,markup,quick,"The country. For example, USA. You can also provide the two-letter <a href=""http://en.wikipedia.org/wiki/ISO_3166-1"">ISO 3166-1 alpha-2 country code</a>."
http://kbpedia.org/kko/rc/address_region,addressRegion,http://www.w3.org/2004/02/skos/core#definition,5,short,full,"The region. For example, CA."
http://kbpedia.org/kko/rc/adult_film_database_actor_id,Adult Film Database actor ID ,http://www.w3.org/2004/02/skos/core#definition,9,circular,full,ID for an actor in the Adult Film Database.
http://kbpedia.org/kko/rc/agorha_event_identifier,AGORHA event identifier ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,An AGORHA event identifier.
http://kbpedia.org/kko/rc/agorha_work_id,AGORHA work ID ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Identifier for historical art resources.
http://kbpedia.org/kko/rc/all_music_composition_id,AllMusic composition ID ,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,Identifier for a composition in AllMusic.
http://kbpedia.org/kko/rc/alternate_name,alternateName,http://www.w3.org/2004/02/skos/core#definition,5,short,full,An alias for the item.
http://kbpedia.org/kko/rc/amazon_author_id,Amazon author ID ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Author identifier on Amazon.com.
http://kbpedia.org/kko/rc/ameblo_username,Ameblo username ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,This item's username on Ameblo.
http://kbpedia.org/kko/rc/anime_news_network_anime_id,Anime News Network anime ID ,http://www.w3.org/2004/02/skos/core#definition,8,circular,full,Identifier of an anime in Anime News Network.
http://kbpedia.org/kko/rc/ar_xiv_classification,arXiv classification ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,ArXiv classification of pre-print articles.
http://kbpedia.org/kko/rc/aricns,ARICNS ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Identifier for stars in ARICNS.
http://kbpedia.org/kko/rc/arlima_id,ARLIMA ID ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Identifier for medieval literature.
http://kbpedia.org/kko/rc/art_museum_of_estonia_artist_id,Art Museum of Estonia artist ID ,http://www.w3.org/2004/02/skos/core#definition,8,circular,full,Artist identifier for the Art Museum of Estonia.
http://kbpedia.org/kko/rc/art_museum_of_estonia_artwork_id,Art Museum of Estonia artwork ID ,http://www.w3.org/2004/02/skos/core#definition,8,circular,full,Artwork identifier for the Art Museum of Estonia.
http://kbpedia.org/kko/rc/artsy_artist_id,Artsy artist ID ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Identifier at the Artsy website.
http://kbpedia.org/kko/rc/at_cvet,ATCvet ,http://www.w3.org/2004/02/skos/core#definition,2,short,full,ATCvet code.
http://kbpedia.org/kko/rc/atp_player_id,ATP player ID ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,ATP tennis male player identifier.
http://kbpedia.org/kko/rc/atp_tennis_tournament_id,ATP tennis tournament ID ,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,Identifier for an ATP tennis tournament.
http://kbpedia.org/kko/rc/austrian_municipality_key,Austrian municipality key ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Identifier for municipalities in Austria.
http://kbpedia.org/kko/rc/babel_net_id,BabelNet ID ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,ID in BabelNet encyclopedic dictionary.
http://kbpedia.org/kko/rc/bashkir_encyclopedia_bashkir_version_id,Bashkir encyclopedia (Bashkir version) ID ,http://www.w3.org/2004/02/skos/core#definition,1,short,full,Encyclopedia.
http://kbpedia.org/kko/rc/bashkir_encyclopedia_russian_version_id,Bashkir encyclopedia (Russian version) ID ,http://www.w3.org/2004/02/skos/core#definition,2,short,full,Bashkir Encyclopedia.
http://kbpedia.org/kko/rc/bc_geographical_names_id,BC Geographical Names ID ,http://www.w3.org/2004/02/skos/core#definition,7,circular,full,Unique ID of the BC Geographical Names.
http://kbpedia.org/kko/rc/berl_pap_identifier,BerlPap identifier ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Link to the Berliner Papyrusdatenbank.
http://kbpedia.org/kko/rc/bibcode,bibcode ,http://www.w3.org/2004/02/skos/core#definition,4,short,full,Bibcode for a journal.
http://kbpedia.org/kko/rc/bildindex_der_kunst_und_architektur_id,Bildindex der Kunst und Architektur ID ,http://www.w3.org/2004/02/skos/core#definition,3,short,full,Property for Bildindex.
http://kbpedia.org/kko/rc/billing_address,billingAddress,http://www.w3.org/2004/02/skos/core#definition,6,circular,full,The billing address for the order.
http://kbpedia.org/kko/rc/bluebook_abbreviation,Bluebook abbreviation ,http://www.w3.org/2004/02/skos/core#definition,5,short,full,Bluebook citation style includes abbreviations.
