GreaterBulldogBat,subClassOf,BulldogBat
LesserBulldogBat,subClassOf,BulldogBat
CanisGenus,subClassOf,CanineAnimal
Caninae,subClassOf,CanineAnimal
Dhole,subClassOf,CanineAnimal
RaccoonDog,subClassOf,CanineAnimal
AfricanWildDog,subClassOf,CanineAnimal
BushDog,subClassOf,CanineAnimal
Crab-eatingFox,subClassOf,CanineAnimal
Dingo,subClassOf,CanineAnimal
Short-earedDog,subClassOf,CanineAnimal
Coyote,subClassOf,CanineAnimal
Fox,subClassOf,CanineAnimal
Jackal,subClassOf,CanineAnimal
Dog,subClassOf,CanisGenus
GoldenJackal,subClassOf,CanisGenus
Wolf,subClassOf,CanisGenus
Coyote,subClassOf,CanisGenus
Jackal,subClassOf,CanisGenus
WhiteFacedCapuchin,subClassOf,Capuchin
TasmanianDevil,subClassOf,Carnivore
Wolverine,subClassOf,Carnivore
Otter,subClassOf,Carnivore
Weasel,subClassOf,Carnivore
CanineAnimal,subClassOf,Carnivore
Mustelidae,subClassOf,Carnivore
EaredSeal,subClassOf,CarnivoreOrder
Seal-Animal,subClassOf,CarnivoreOrder
Feliformia,subClassOf,CarnivoreOrder
Procyonidae,subClassOf,CarnivoreOrder
Fissipedia,subClassOf,CarnivoreOrder
RedPanda,subClassOf,CarnivoreOrder
Ailuridae,subClassOf,CarnivoreOrder
Raccoon-Common,subClassOf,CarnivoreOrder
Marten,subClassOf,CarnivoreOrder
Caniformia,subClassOf,CarnivoreOrder
Carnivoramorpha,subClassOf,CarnivoreOrder
Bear-Animal,subClassOf,CarnivoreOrder
Cub,subClassOf,CarnivoreOrder
Hyena,subClassOf,CarnivoreOrder
CanineAnimal,subClassOf,CarnivoreOrder
Felidae,subClassOf,CarnivoreOrder
Mustelidae,subClassOf,CarnivoreOrder
CattleBreed,subClassOf,Cattle
Buffalo,subClassOf,Cattle
Aurochs,subClassOf,Cattle
BeefmasterCattle,subClassOf,Cattle
BlackAngusCattle,subClassOf,Cattle
Calf-TheAnimal,subClassOf,Cattle
HerefordCattle,subClassOf,Cattle
HinduismAndCattle,subClassOf,Cattle
HolsteinCattle,subClassOf,Cattle
IcelandicCattle,subClassOf,Cattle
IndividualCattle,subClassOf,Cattle
Maine-AnjouCattle,subClassOf,Cattle
TexasLonghornCattle,subClassOf,Cattle
BeltedGalloway,subClassOf,CattleBreed
HighlandCattle,subClassOf,CattleBreed
LimousinCattle,subClassOf,CattleBreed
GallowayCattle,subClassOf,CattleBreed
Guenon,subClassOf,Cercopithecidae
Baboon,subClassOf,Cercopithecidae
Whale,subClassOf,Cetacean
Porpoise,subClassOf,Cetacean
Bonobo,subClassOf,Chimpanzee
EasternChimpanzee,subClassOf,Chimpanzee
AllensChipmunk,subClassOf,Chipmunk
AlpineChipmunk,subClassOf,Chipmunk
BullersChipmunk,subClassOf,Chipmunk
CaliforniaChipmunk,subClassOf,Chipmunk
DurangoChipmunk,subClassOf,Chipmunk
Gray-collaredChipmunk,subClassOf,Chipmunk
TownsendsChipmunk,subClassOf,Chipmunk
SiskiyouChipmunk,subClassOf,Chipmunk
SonomaChipmunk,subClassOf,Chipmunk
SiberianChipmunk,subClassOf,Chipmunk
Yellow-cheekedChipmunk,subClassOf,Chipmunk
HopiChipmunk,subClassOf,Chipmunk
PalmersChipmunk,subClassOf,Chipmunk
Gray-footedChipmunk,subClassOf,Chipmunk
Long-earedChipmunk,subClassOf,Chipmunk
ColoradoChipmunk,subClassOf,Chipmunk
CliffChipmunk,subClassOf,Chipmunk
PanamintChipmunk,subClassOf,Chipmunk
EasternChipmunk,subClassOf,Chipmunk
LeastChipmunk,subClassOf,Chipmunk
UintaChipmunk,subClassOf,Chipmunk
LodgepoleChipmunk,subClassOf,Chipmunk
Yellow-pineChipmunk,subClassOf,Chipmunk
MerriamsChipmunk,subClassOf,Chipmunk
Red-tailedChipmunk,subClassOf,Chipmunk
EnglishCockerSpaniel,subClassOf,CockerSpaniel
CockerSpaniel-American,subClassOf,CockerSpaniel
CockerSpaniel-AnySolidColorOtherThanBlackVariety,subClassOf,CockerSpaniel-American
CockerSpaniel-BlackVariety,subClassOf,CockerSpaniel-American
CockerSpaniel-PartiColorVariety,subClassOf,CockerSpaniel-American
VirginiaBigEaredBat,subClassOf,Corynorhinus
FloridaPanther,subClassOf,Cougar
EasternCougar,subClassOf,Cougar
Bigfoot,subClassOf,CoveredWithHair
AbominableSnowman,subClassOf,CoveredWithHair
Cow,subClassOf,Cow-FemaleHerdAnimal
Bear-Animal,subClassOf,DangerousTangibleThing
Doe,subClassOf,Deer
RedDeer,subClassOf,Deer
Fawn,subClassOf,Deer
Reindeer,subClassOf,Deer
BactrianDeer,subClassOf,Deer
BarbaryStag,subClassOf,Deer
BrocketDeer,subClassOf,Deer
CalamianDeer,subClassOf,Deer
Capreolinae,subClassOf,Deer
CaspianRedDeer,subClassOf,Deer
Cervine,subClassOf,Deer
Cervus,subClassOf,Deer
Chital,subClassOf,Deer
WhiteTailedDeer,subClassOf,Deer
DwarfBrocket,subClassOf,Deer
EasternElk,subClassOf,Deer
BaweanDeer,subClassOf,Deer
EldsDeer,subClassOf,Deer
Elk,subClassOf,Deer
Black-tailedDeer,subClassOf,Deer
SchomburgksDeer,subClassOf,Deer
PersianFallowDeer,subClassOf,Deer
FallowDeer,subClassOf,Deer
MigratoryWoodlandCaribou,subClassOf,Deer
PhilippineSambar,subClassOf,Deer
QueenCharlotteIslandsCaribou,subClassOf,Deer
RoeDeer,subClassOf,Deer
ThoroldsDeer,subClassOf,Deer
Muntjac,subClassOf,Deer
PygmyBrocket,subClassOf,Deer
TuftedDeer,subClassOf,Deer
PhilippineSpottedDeer,subClassOf,Deer
PorcupineCaribou,subClassOf,Deer
PrehistoricDeer,subClassOf,Deer
Hippocamelus,subClassOf,Deer
Moose,subClassOf,Deer
RedBrocket,subClassOf,Deer
MuleDeer,subClassOf,Deer
LittleRedBrocket,subClassOf,Deer
SambarDeer,subClassOf,Deer
RusaDeer,subClassOf,Deer
HogDeer,subClassOf,Deer
IndividualDeer,subClassOf,Deer
SiberianRoeDeer,subClassOf,Deer
KeyDeer,subClassOf,Deer
SriLankanAxisDeer,subClassOf,Deer
YarkandDeer,subClassOf,Deer
GrayBrocket,subClassOf,Deer
YucatanBrownBrocket,subClassOf,Deer
MeridaBrocket,subClassOf,Deer
WaterDeer,subClassOf,Deer
