s,p,o
http://kbpedia.org/kko/rc/3-PhosphoglycerateMolecule,kko:wikidata-q-id,http://www.wikidata.org/entity/Q27104828
http://kbpedia.org/kko/rc/33-DiaminobenzidineTetrahydrochloride,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4030650
http://kbpedia.org/kko/rc/35-DinitrobenzoicAcid,kko:wikidata-q-id,http://www.wikidata.org/entity/Q223027
http://kbpedia.org/kko/rc/3DFilm,kko:wikidata-q-id,http://www.wikidata.org/entity/Q229390
http://kbpedia.org/kko/rc/3DGraphicsSoftware,kko:wikidata-q-id,http://www.wikidata.org/entity/Q229371
http://kbpedia.org/kko/rc/4-AminobenzoicAcid,kko:wikidata-q-id,http://www.wikidata.org/entity/Q284959
http://kbpedia.org/kko/rc/4-Aminopyridine,kko:wikidata-q-id,http://www.wikidata.org/entity/Q372539
http://kbpedia.org/kko/rc/4-Chlorodehydromethyltestosterone,kko:wikidata-q-id,http://www.wikidata.org/entity/Q909987
http://kbpedia.org/kko/rc/4-Dimethylaminopyridine,kko:wikidata-q-id,http://www.wikidata.org/entity/Q229897
http://kbpedia.org/kko/rc/4-HydroxybenzoicAcid,kko:wikidata-q-id,http://www.wikidata.org/entity/Q229970
http://kbpedia.org/kko/rc/4-Hydroxytestosterone,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4637157
http://kbpedia.org/kko/rc/4-MethoxybenzoicAcid,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4566032
http://kbpedia.org/kko/rc/4-MethylbenzoicAcid,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1607905
http://kbpedia.org/kko/rc/4-tert-Butylcatechol,kko:wikidata-q-id,http://www.wikidata.org/entity/Q840843
http://kbpedia.org/kko/rc/5013COrganization,kko:wikidata-q-id,http://www.wikidata.org/entity/Q18325436
http://kbpedia.org/kko/rc/50EuroNote,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2903535
http://kbpedia.org/kko/rc/5EuroNote,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2406691
http://kbpedia.org/kko/rc/6-Hydroxydopamine,kko:wikidata-q-id,http://www.wikidata.org/entity/Q780181
http://kbpedia.org/kko/rc/A-10Thunderbolt,kko:wikidata-q-id,http://www.wikidata.org/entity/Q192443
http://kbpedia.org/kko/rc/AAAI,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2739680
http://kbpedia.org/kko/rc/AaptosKanuux,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1901299
http://kbpedia.org/kko/rc/Aardwolf,kko:wikidata-q-id,http://www.wikidata.org/entity/Q185295
http://kbpedia.org/kko/rc/Aargau,kko:wikidata-q-id,http://www.wikidata.org/entity/Q11972
http://kbpedia.org/kko/rc/Aaron,kko:wikidata-q-id,http://www.wikidata.org/entity/Q51676
http://kbpedia.org/kko/rc/AaronCopland-Composer,kko:wikidata-q-id,http://www.wikidata.org/entity/Q192185
http://kbpedia.org/kko/rc/AASM,kko:wikidata-q-id,http://www.wikidata.org/entity/Q676888
http://kbpedia.org/kko/rc/AB-205-Helicopter,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2428191
http://kbpedia.org/kko/rc/Aba-Garment,kko:wikidata-q-id,http://www.wikidata.org/entity/Q305718
http://kbpedia.org/kko/rc/Abacavir,kko:wikidata-q-id,http://www.wikidata.org/entity/Q304330
http://kbpedia.org/kko/rc/AbaCloth,kko:wikidata-q-id,http://www.wikidata.org/entity/Q16979295
http://kbpedia.org/kko/rc/AbadanRefinery,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4118481
http://kbpedia.org/kko/rc/Abandoned-ConstructionArtifact,kko:wikidata-q-id,http://www.wikidata.org/entity/Q30108381
http://kbpedia.org/kko/rc/AbandonedHamlet,kko:wikidata-q-id,http://www.wikidata.org/entity/Q27654220
http://kbpedia.org/kko/rc/AbandonedVillage,kko:wikidata-q-id,http://www.wikidata.org/entity/Q350895
http://kbpedia.org/kko/rc/AbandonwareProgram,kko:wikidata-q-id,http://www.wikidata.org/entity/Q281039
http://kbpedia.org/kko/rc/AbaremaOxyphyllidia,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4663506
http://kbpedia.org/kko/rc/Abatis,kko:wikidata-q-id,http://www.wikidata.org/entity/Q91713
http://kbpedia.org/kko/rc/AbbasidCaliphate,kko:wikidata-q-id,http://www.wikidata.org/entity/Q12536
http://kbpedia.org/kko/rc/Abbey,kko:wikidata-q-id,http://www.wikidata.org/entity/Q160742
http://kbpedia.org/kko/rc/AbbotsOfIona,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218260
http://kbpedia.org/kko/rc/Abbreviation,kko:wikidata-q-id,http://www.wikidata.org/entity/Q102786
http://kbpedia.org/kko/rc/Abdication,kko:wikidata-q-id,http://www.wikidata.org/entity/Q207549
http://kbpedia.org/kko/rc/Abdomen,kko:wikidata-q-id,http://www.wikidata.org/entity/Q9597
http://kbpedia.org/kko/rc/AbdominalAorta,kko:wikidata-q-id,http://www.wikidata.org/entity/Q2264329
http://kbpedia.org/kko/rc/AbdominalCavity,kko:wikidata-q-id,http://www.wikidata.org/entity/Q682466
http://kbpedia.org/kko/rc/AbdominalPain,kko:wikidata-q-id,http://www.wikidata.org/entity/Q183425
http://kbpedia.org/kko/rc/AbdominalPain,kko:wikidata-q-id,http://www.wikidata.org/entity/Q183425
http://kbpedia.org/kko/rc/AbdominalSurgeon,kko:wikidata-q-id,http://www.wikidata.org/entity/Q30115306
http://kbpedia.org/kko/rc/Abdopus,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4665132
http://kbpedia.org/kko/rc/AbducensNerve,kko:wikidata-q-id,http://www.wikidata.org/entity/Q318773
http://kbpedia.org/kko/rc/AbductiveInferenceProcess,kko:wikidata-q-id,http://www.wikidata.org/entity/Q308495
http://kbpedia.org/kko/rc/AbductiveInferenceProcess,kko:wikidata-q-id,http://www.wikidata.org/entity/Q308495
http://kbpedia.org/kko/rc/AbductorDigitiMinimi,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1089155
http://kbpedia.org/kko/rc/AbductorPollicisBrevis,kko:wikidata-q-id,http://www.wikidata.org/entity/Q337824
http://kbpedia.org/kko/rc/AbductorPollicisLongus,kko:wikidata-q-id,http://www.wikidata.org/entity/Q915948
http://kbpedia.org/kko/rc/AbelianGroupTheory,kko:wikidata-q-id,http://www.wikidata.org/entity/Q8218308
http://kbpedia.org/kko/rc/AbelsonMurineLeukemiaVirus,kko:wikidata-q-id,http://www.wikidata.org/entity/Q4666726
http://kbpedia.org/kko/rc/AberdeenProvingGround,kko:wikidata-q-id,http://www.wikidata.org/entity/Q319506
http://kbpedia.org/kko/rc/Abhorrence,kko:wikidata-q-id,http://www.wikidata.org/entity/Q320685
http://kbpedia.org/kko/rc/AbigailVanBuren,kko:wikidata-q-id,http://www.wikidata.org/entity/Q3272243
http://kbpedia.org/kko/rc/Abiu,kko:wikidata-q-id,http://www.wikidata.org/entity/Q1650768
