s,p,o
rc:Mill_ManufacturingFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.ML
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MN
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNAU
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNC
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNCR
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNCU
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNDT
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNFE
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNN
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNNI
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNPB
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNPL
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNQ
rc:Mine_ExcavationFacility,kko:superClassOf,http://www.geonames.org/ontology#S.MNSN
rc:MineralOreRefinery,owl:equivalentClass,http://www.geonames.org/ontology#S.MLM
rc:MiningCamp,owl:equivalentClass,http://www.geonames.org/ontology#S.CMPMN
rc:Minorca_Island,owl:equivalentClass,http://www.geonames.org/3574131
rc:Mission_MissionaryCompound,kko:superClassOf,http://www.geonames.org/ontology#S.MSSN
rc:Mission_MissionaryCompound,kko:superClassOf,http://www.geonames.org/ontology#S.MSSNQ
rc:Moat_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.MOTU
rc:Monastery_Residence,owl:equivalentClass,http://www.geonames.org/ontology#S.MSTY
rc:Monument,owl:equivalentClass,http://www.geonames.org/ontology#S.MNMT
rc:Moor,owl:equivalentClass,http://www.geonames.org/ontology#H.MOOR
rc:Moraine_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#T.MRN
rc:Mosque,owl:equivalentClass,http://www.geonames.org/ontology#S.MSQE
rc:Mound_NGA,owl:equivalentClass,http://www.geonames.org/ontology#T.MND
rc:MountMarcy,owl:equivalentClass,http://www.geonames.org/5125979
rc:Mountain,kko:superClassOf,http://www.geonames.org/ontology#T.MT
rc:Mountain,kko:superClassOf,http://www.geonames.org/ontology#T.PK
rc:Mountain,kko:superClassOf,http://www.geonames.org/ontology#T.PKS
rc:MountainRange,owl:equivalentClass,http://www.geonames.org/ontology#T.MTS
rc:Mountain_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.MTSU
rc:Mountain_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.MTU
rc:Mountain_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.PKSU
rc:Mountain_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.PKU
rc:MovieTheaterSpace,owl:equivalentClass,http://www.geonames.org/ontology#S.THTR
rc:MudFlat,owl:equivalentClass,http://www.geonames.org/ontology#H.FLTM
rc:MunitionsDepot,owl:equivalentClass,http://www.geonames.org/ontology#S.MFGM
rc:MuseumStructure,owl:equivalentClass,http://www.geonames.org/ontology#S.MUS
rc:NativeReservation,owl:equivalentClass,http://www.geonames.org/ontology#L.RESV
rc:NaturalGasField,owl:equivalentClass,http://www.geonames.org/ontology#L.GASF
rc:NatureReserve,owl:equivalentClass,http://www.geonames.org/ontology#L.RESN
rc:NavalShipBase,owl:equivalentClass,http://www.geonames.org/ontology#L.NVB
rc:NavigationBeacon,owl:equivalentClass,http://www.geonames.org/ontology#S.BCN
rc:NavigationCanal,kko:superClassOf,http://www.geonames.org/ontology#H.CHNN
rc:NavigationCanal,kko:superClassOf,http://www.geonames.org/ontology#H.CNLN
rc:Novitiate_Building,owl:equivalentClass,http://www.geonames.org/ontology#S.NOV
rc:NuclearResearchFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.CTRA
rc:Nunatak,kko:superClassOf,http://www.geonames.org/ontology#T.NTK
rc:Nunatak,kko:superClassOf,http://www.geonames.org/ontology#T.NTKS
rc:Oasis,owl:equivalentClass,http://www.geonames.org/ontology#L.OAS
rc:ObservationPoint,owl:equivalentClass,http://www.geonames.org/ontology#S.OBPT
rc:Ocean,owl:equivalentClass,http://www.geonames.org/ontology#H.OCN
rc:OceanTrench,owl:equivalentClass,http://www.geonames.org/ontology#U.TRNU
rc:OfficeBuilding,owl:equivalentClass,http://www.geonames.org/ontology#S.BLDO
rc:OilCamp,owl:equivalentClass,http://www.geonames.org/ontology#S.CMPO
rc:OilField,owl:equivalentClass,http://www.geonames.org/ontology#L.OILF
rc:OilPipeline,owl:equivalentClass,http://www.geonames.org/ontology#R.OILP
rc:OilPipeline_Juncture,owl:equivalentClass,http://www.geonames.org/ontology#S.OILJ
rc:OilPumpingFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.PMPO
rc:OilTerminal,owl:equivalentClass,http://www.geonames.org/ontology#S.TRMO
rc:OilWell,kko:superClassOf,http://www.geonames.org/ontology#S.OILQ
rc:OilWell,kko:superClassOf,http://www.geonames.org/ontology#S.OILW
rc:OliveOilMill_ManufacturingFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.MLO
rc:OperaHouse,owl:equivalentClass,http://www.geonames.org/ontology#S.OPRA
rc:Orchard,owl:equivalentClass,http://www.geonames.org/ontology#V.OCH
rc:Overfalls_RegionOfWater,owl:equivalentClass,http://www.geonames.org/ontology#H.OVF
rc:OxbowLake,kko:superClassOf,http://www.geonames.org/ontology#H.LKO
rc:OxbowLake,kko:superClassOf,http://www.geonames.org/ontology#H.LKOI
rc:Pagoda,owl:equivalentClass,http://www.geonames.org/ontology#S.PGDA
rc:PalaceBuilding,owl:equivalentClass,http://www.geonames.org/ontology#S.PAL
rc:PalmTreeReserve,owl:equivalentClass,http://www.geonames.org/ontology#L.RESP
rc:Pan_Topographical,kko:superClassOf,http://www.geonames.org/ontology#T.PAN
rc:Pan_Topographical,kko:superClassOf,http://www.geonames.org/ontology#T.PANS
rc:PapuaNewGuinea,owl:equivalentClass,http://www.geonames.org/2088628
rc:Parish_EcclesiasticalDistrict,owl:equivalentClass,http://www.geonames.org/ontology#A.PRSH
rc:ParkGateway,owl:equivalentClass,http://www.geonames.org/ontology#S.PRKGT
rc:Park_City,owl:equivalentClass,http://www.geonames.org/ontology#L.CMN
rc:ParkingLot,owl:equivalentClass,http://www.geonames.org/ontology#S.PKLT
rc:PartiallyUndergroundStream,owl:equivalentClass,http://www.geonames.org/ontology#H.STMSB
rc:Pass_Geographical,owl:equivalentClass,http://www.geonames.org/ontology#T.PASS
rc:Pasture,owl:equivalentClass,http://www.geonames.org/ontology#L.GRAZ
rc:PeatCuttingArea,owl:equivalentClass,http://www.geonames.org/ontology#L.PEAT
rc:Peninsula,kko:superClassOf,http://www.geonames.org/ontology#T.PEN
rc:Peninsula,kko:superClassOf,http://www.geonames.org/ontology#T.PENX
rc:Peninsula,kko:superClassOf,http://www.geonames.org/ontology#T.SPIT
rc:PeriodicallyFloodedRegion,owl:equivalentClass,http://www.geonames.org/ontology#H.FLTT
rc:Pier,kko:superClassOf,http://www.geonames.org/ontology#S.MOLE
rc:Pier,kko:superClassOf,http://www.geonames.org/ontology#S.PIER
rc:Pinnacle_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.PNLU
rc:Plain_Topographical,kko:superClassOf,http://www.geonames.org/ontology#T.PLN
rc:Plain_Topographical,kko:superClassOf,http://www.geonames.org/ontology#T.PLNX
rc:Plantation,kko:superClassOf,http://www.geonames.org/ontology#S.ESTB
rc:Plantation,kko:superClassOf,http://www.geonames.org/ontology#S.ESTC
rc:Plantation,kko:superClassOf,http://www.geonames.org/ontology#S.ESTO
rc:Plantation,kko:superClassOf,http://www.geonames.org/ontology#S.ESTR
rc:Plantation,kko:superClassOf,http://www.geonames.org/ontology#S.ESTSG
rc:Plantation,kko:superClassOf,http://www.geonames.org/ontology#S.ESTSL
rc:Plantation,kko:superClassOf,http://www.geonames.org/ontology#S.ESTT
rc:Plateau,kko:superClassOf,http://www.geonames.org/ontology#T.PLAT
rc:Plateau,kko:superClassOf,http://www.geonames.org/ontology#T.PLATX
rc:Plateau_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.PLTU
rc:Platform_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.PLFU
rc:Point_Topographical,kko:superClassOf,http://www.geonames.org/ontology#T.PT
rc:Point_Topographical,kko:superClassOf,http://www.geonames.org/ontology#T.PTS
rc:Polder,owl:equivalentClass,http://www.geonames.org/ontology#T.PLDR
rc:PoliceFacility,kko:superClassOf,http://www.geonames.org/ontology#S.PP
rc:PoliceFacility,kko:superClassOf,http://www.geonames.org/ontology#S.PPQ
rc:Pond,kko:superClassOf,http://www.geonames.org/ontology#H.PND
rc:Pond,kko:superClassOf,http://www.geonames.org/ontology#H.PNDI
rc:Pond,kko:superClassOf,http://www.geonames.org/ontology#H.PNDS
rc:Pond,kko:superClassOf,http://www.geonames.org/ontology#H.PNDSI
rc:Pond,kko:superClassOf,http://www.geonames.org/ontology#H.POOL
rc:Pond,kko:superClassOf,http://www.geonames.org/ontology#H.POOLI
rc:PopulatedLocality,owl:equivalentClass,http://www.geonames.org/ontology#P.PPLL
rc:PopulatedPlace,kko:superClassOf,http://www.geonames.org/ontology#P.PPL
rc:PopulatedPlace,kko:superClassOf,http://www.geonames.org/ontology#P.PPLS
rc:PopulatedPlaceDestroyed,owl:equivalentClass,http://www.geonames.org/ontology#P.PPLW
rc:PopulatedPlacePart,owl:equivalentClass,http://www.geonames.org/ontology#P.PPLX
rc:PopulatedPlace_Historical,owl:equivalentClass,http://www.geonames.org/ontology#P.PPLH
rc:PortFacility,owl:equivalentClass,http://www.geonames.org/ontology#L.PRT
rc:Portage,owl:equivalentClass,http://www.geonames.org/ontology#R.PTGE
rc:PostOfficeBuilding,owl:equivalentClass,http://www.geonames.org/ontology#S.PO
rc:PowerGenerationComplex,owl:equivalentClass,http://www.geonames.org/ontology#S.PS
rc:PreparationCenter,kko:superClassOf,http://www.geonames.org/ontology#S.SECP
rc:PreparationCenter,kko:superClassOf,http://www.geonames.org/ontology#S.UNIP
rc:Prison,kko:superClassOf,http://www.geonames.org/ontology#S.PRN
rc:Prison,kko:superClassOf,http://www.geonames.org/ontology#S.PRNQ
rc:Promenade,owl:equivalentClass,http://www.geonames.org/ontology#R.PRMN
rc:Promontory_OverLand,owl:equivalentClass,http://www.geonames.org/ontology#T.PROM
rc:Province_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.PRVU
rc:PublicWaterSystem,owl:equivalentClass,http://www.geonames.org/ontology#S.WTRW
rc:PyramidMonument,kko:superClassOf,http://www.geonames.org/ontology#S.PYR
rc:PyramidMonument,kko:superClassOf,http://www.geonames.org/ontology#S.PYRS
rc:Quarry,owl:equivalentClass,http://www.geonames.org/ontology#S.MNQR
rc:Quay,owl:equivalentClass,http://www.geonames.org/ontology#S.QUAY
rc:Quicksand,owl:equivalentClass,http://www.geonames.org/ontology#L.QCKS
rc:RaceTrack,owl:equivalentClass,http://www.geonames.org/ontology#S.RECR
rc:RadioStation_Place,owl:equivalentClass,http://www.geonames.org/ontology#S.STNR
rc:RailroadStop,kko:superClassOf,http://www.geonames.org/ontology#S.RSTP
rc:RailroadStop,kko:superClassOf,http://www.geonames.org/ontology#S.RSTPQ
rc:RailroadYard,owl:equivalentClass,http://www.geonames.org/ontology#R.RYD
rc:Railway,kko:superClassOf,http://www.geonames.org/ontology#R.RR
rc:Railway,kko:superClassOf,http://www.geonames.org/ontology#R.RRQ
rc:Railway,kko:superClassOf,http://www.geonames.org/ontology#S.RSTN
rc:Railway,kko:superClassOf,http://www.geonames.org/ontology#S.RSTNQ
rc:RailwayJunction,owl:equivalentClass,http://www.geonames.org/ontology#R.RJCT
rc:RailwaySignal,owl:equivalentClass,http://www.geonames.org/ontology#S.RSGNL
rc:Railway_Siding,owl:equivalentClass,http://www.geonames.org/ontology#S.RSD
rc:Ramp_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.RMPU
rc:Rapids,owl:equivalentClass,http://www.geonames.org/ontology#H.RPDS
rc:Ravine_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#H.RVN
rc:Ravine_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.RAVU
rc:Reach_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#H.RCH
rc:Reef,kko:superClassOf,http://www.geonames.org/ontology#H.RF
rc:Reef,kko:superClassOf,http://www.geonames.org/ontology#H.RFX
rc:Reef,kko:superClassOf,http://www.geonames.org/ontology#U.RFSU
rc:Reef,kko:superClassOf,http://www.geonames.org/ontology#U.RFU
rc:Refinery,kko:superClassOf,http://www.geonames.org/ontology#S.GOSP
rc:Refinery,kko:superClassOf,http://www.geonames.org/ontology#S.OILR
rc:Reformatory,owl:equivalentClass,http://www.geonames.org/ontology#S.PRNJ
rc:RefugeeCamp,owl:equivalentClass,http://www.geonames.org/ontology#S.CMPRF
rc:ReligiousBuilding,owl:equivalentClass,http://www.geonames.org/ontology#S.CTRR
rc:ReligiousSettlement,owl:equivalentClass,http://www.geonames.org/ontology#P.PPLR
rc:Republic,owl:equivalentClass,http://www.geonames.org/ontology#L.REP
rc:ResearchInstitute_Facility,owl:equivalentClass,http://www.geonames.org/ontology#S.ITTR
rc:Reserve_OutdoorRegion,kko:superClassOf,http://www.geonames.org/ontology#L.RES
rc:Reserve_OutdoorRegion,kko:superClassOf,http://www.geonames.org/ontology#L.RESA
rc:Reservoir,kko:superClassOf,http://www.geonames.org/ontology#H.RSV
rc:Reservoir,kko:superClassOf,http://www.geonames.org/ontology#H.RSVI
rc:ResortFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.RSRT
rc:RestArea,owl:equivalentClass,http://www.geonames.org/ontology#S.RHSE
rc:RestaurantSpace,owl:equivalentClass,http://www.geonames.org/ontology#S.REST
rc:RetailStoreSpace,owl:equivalentClass,http://www.geonames.org/ontology#S.RET
rc:Retreat_Place,owl:equivalentClass,http://www.geonames.org/ontology#S.RLGR
rc:RidgeLine_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#T.RDGE
rc:Ridge_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.RDGU
rc:Ridge_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.RDSU
rc:Rise_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.RISU
rc:Roadstead,owl:equivalentClass,http://www.geonames.org/ontology#H.RDST
rc:Roadway,kko:superClassOf,http://www.geonames.org/ontology#R.RD
rc:Roadway,kko:superClassOf,http://www.geonames.org/ontology#R.RDCUT
rc:RoadwayJunction,owl:equivalentClass,http://www.geonames.org/ontology#R.RDJCT
rc:RockFormation,owl:equivalentClass,http://www.geonames.org/ontology#T.RK
rc:RockFormation,owl:equivalentClass,http://www.geonames.org/ontology#T.RKS
rc:Rockfall,owl:equivalentClass,http://www.geonames.org/ontology#T.RKFL
rc:Rookery,owl:equivalentClass,http://www.geonames.org/ontology#S.RKRY
rc:RuinedArtifact,owl:equivalentClass,http://www.geonames.org/ontology#S.RUIN
rc:Saddle_TerrainFeature,owl:equivalentClass,http://www.geonames.org/ontology#T.SDL
rc:SalinePond,kko:superClassOf,http://www.geonames.org/ontology#H.PNDN
rc:SalinePond,kko:superClassOf,http://www.geonames.org/ontology#H.PNDNI
rc:SalinePond,kko:superClassOf,http://www.geonames.org/ontology#H.PNDSN
rc:SaltArea,owl:equivalentClass,http://www.geonames.org/ontology#L.SALT
rc:SaltFlat,owl:equivalentClass,http://www.geonames.org/ontology#H.SBKH
rc:SaltLake,kko:superClassOf,http://www.geonames.org/ontology#H.LKN
rc:SaltLake,kko:superClassOf,http://www.geonames.org/ontology#H.LKNI
rc:SaltLake,kko:superClassOf,http://www.geonames.org/ontology#H.LKSN
rc:SaltLake,kko:superClassOf,http://www.geonames.org/ontology#H.LKSNI
rc:SaltLake,owl:equivalentClass,http://www.geonames.org/ontology#H.MFGN
rc:SaltMarsh,owl:equivalentClass,http://www.geonames.org/ontology#H.MRSHN
rc:Sanatorium,owl:equivalentClass,http://www.geonames.org/ontology#S.SNTR
rc:SandyDesert,owl:equivalentClass,http://www.geonames.org/ontology#T.ERG
rc:SandySoilRegion,owl:equivalentClass,http://www.geonames.org/ontology#T.SAND
rc:SatelliteFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.STNS
rc:Sawmill_ManufacturingFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.MLSW
rc:SchoolBuilding,owl:equivalentClass,http://www.geonames.org/ontology#S.SCH
rc:SchoolCampus,kko:superClassOf,http://www.geonames.org/ontology#S.SCHA
rc:SchoolCampus,kko:superClassOf,http://www.geonames.org/ontology#S.SCHC
rc:SchoolCampus,kko:superClassOf,http://www.geonames.org/ontology#S.UNIV
rc:ScienceResearchBase,owl:equivalentClass,http://www.geonames.org/ontology#S.STNB
rc:ScrubbyVegetationRegion,owl:equivalentClass,http://www.geonames.org/ontology#V.SCRB
rc:Sea,owl:equivalentClass,http://www.geonames.org/ontology#H.SEA
rc:Seachannel,kko:superClassOf,http://www.geonames.org/ontology#U.SCNU
rc:Seachannel,kko:superClassOf,http://www.geonames.org/ontology#U.SCSU
rc:Seamount,kko:superClassOf,http://www.geonames.org/ontology#U.SMSU
rc:Seamount,kko:superClassOf,http://www.geonames.org/ontology#U.SMU
rc:SeaplaneLandingTakeOffArea,owl:equivalentClass,http://www.geonames.org/ontology#H.AIRS
rc:SecondOrderAdministrativeDivision,owl:equivalentClass,http://www.geonames.org/ontology#A.ADM2
rc:SecondOrderAdministrativeDivision_Historical,owl:equivalentClass,http://www.geonames.org/ontology#A.ADM2H
rc:SewerSystem,owl:equivalentClass,http://www.geonames.org/ontology#S.SWT
rc:Shack,kko:superClassOf,http://www.geonames.org/ontology#S.HUT
rc:Shack,kko:superClassOf,http://www.geonames.org/ontology#S.HUTS
rc:Sheepfold,owl:equivalentClass,http://www.geonames.org/ontology#S.SHPF
rc:ShelfEdge_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.EDGU
rc:Shelf_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.SHFU
rc:Shelf_Valley_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.SHVU
rc:Shipwreck,owl:equivalentClass,http://www.geonames.org/ontology#S.WRCK
rc:Shipyard,owl:equivalentClass,http://www.geonames.org/ontology#S.DCKY
rc:Shoal,kko:superClassOf,http://www.geonames.org/ontology#H.SHOL
rc:Shoal,kko:superClassOf,http://www.geonames.org/ontology#U.SHLU
rc:Shoal,kko:superClassOf,http://www.geonames.org/ontology#U.SHSU
rc:ShoppingMallBuilding,owl:equivalentClass,http://www.geonames.org/ontology#S.MALL
rc:Shoreline,owl:equivalentClass,http://www.geonames.org/ontology#T.SHOR
rc:Shrine_Religious,owl:equivalentClass,http://www.geonames.org/ontology#S.SHRN
rc:Sill_TerrainFeature,owl:equivalentClass,http://www.geonames.org/ontology#H.SILL
rc:Sill_TerrainFeature_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.SILU
rc:Sinkhole,owl:equivalentClass,http://www.geonames.org/ontology#T.SINK
rc:Slide_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#T.SLID
rc:Slope_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#T.SLP
rc:Slope_Topographical_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.SLPU
rc:Sluice,owl:equivalentClass,http://www.geonames.org/ontology#S.SLCE
rc:Snowfield,owl:equivalentClass,http://www.geonames.org/ontology#L.SNOW
rc:Sound_BodyOfWater,owl:equivalentClass,http://www.geonames.org/ontology#H.SD
rc:Spa,owl:equivalentClass,http://www.geonames.org/ontology#S.SPA
rc:SpaceLaunchFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.CTRS
rc:Spillway,owl:equivalentClass,http://www.geonames.org/ontology#S.SPLY
rc:Spring_WaterSource,owl:equivalentClass,http://www.geonames.org/ontology#H.SPNG
rc:Spur_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#T.SPUR
rc:Spur_Topographical_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.SPRU
rc:Stadium,owl:equivalentClass,http://www.geonames.org/ontology#S.STDM
rc:Stairway,owl:equivalentClass,http://www.geonames.org/ontology#S.STPS
rc:StateCapital,owl:equivalentClass,http://www.geonames.org/ontology#P.PPLA2
rc:State_Geopolitical,owl:equivalentClass,http://www.geonames.org/ontology#A.PCLF
rc:Strait,owl:equivalentClass,http://www.geonames.org/ontology#H.STRT
rc:StreamBend,owl:equivalentClass,http://www.geonames.org/ontology#H.STMB
rc:StreamMouth,owl:equivalentClass,http://www.geonames.org/ontology#H.STMM
rc:Stream_Canalized,owl:equivalentClass,http://www.geonames.org/ontology#H.STMC
rc:Streambank,owl:equivalentClass,http://www.geonames.org/ontology#H.BNKR
rc:Street_Generic,owl:equivalentClass,http://www.geonames.org/ontology#R.ST
rc:SubSurfaceDam,owl:equivalentClass,http://www.geonames.org/ontology#S.DAMSB
rc:Subdivision_RealEstate,owl:equivalentClass,http://www.geonames.org/ontology#L.DEVH
rc:SubwayStation,owl:equivalentClass,http://www.geonames.org/ontology#S.MTRO
rc:SugarMill_ManufacturingFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.MLSG
rc:SugarMill_ManufacturingFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.MLSGQ
rc:SugarRefinery,owl:equivalentClass,http://www.geonames.org/ontology#S.MFGSG
rc:SulfurSpring,owl:equivalentClass,http://www.geonames.org/ontology#H.SPNS
rc:Swamp,owl:equivalentClass,http://www.geonames.org/ontology#H.SWMP
rc:TacticalTerrainType,kko:superClassOf,http://www.geonames.org/ontology#L.MVA
rc:TacticalTerrainType,kko:superClassOf,http://www.geonames.org/ontology#L.RNGA
rc:TalusSlope,owl:equivalentClass,http://www.geonames.org/ontology#T.TAL
rc:TankFarm,owl:equivalentClass,http://www.geonames.org/ontology#S.OILT
rc:Temple,owl:equivalentClass,http://www.geonames.org/ontology#S.TMPL
rc:Terminal_TransferPoint,kko:superClassOf,http://www.geonames.org/ontology#S.DPOF
rc:Terminal_TransferPoint,kko:superClassOf,http://www.geonames.org/ontology#S.TRANT
rc:Terrace_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#T.TRR
rc:Terrace_Topographical_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.TERU
rc:Territory,owl:equivalentClass,http://www.geonames.org/ontology#A.TERR
rc:ThirdOrderAdministrativeDivision,owl:equivalentClass,http://www.geonames.org/ontology#A.ADM3
rc:ThirdOrderAdministrativeDivision_Historical,owl:equivalentClass,http://www.geonames.org/ontology#A.ADM3H
rc:TidalCreek,owl:equivalentClass,http://www.geonames.org/ontology#H.CRKT
rc:Tomb,owl:equivalentClass,http://www.geonames.org/ontology#S.TMB
rc:Tongue_UnderseaTerrainFeature,owl:equivalentClass,http://www.geonames.org/ontology#U.TNGU
rc:Tower,owl:equivalentClass,http://www.geonames.org/ontology#S.TOWR
rc:TownSquare,owl:equivalentClass,http://www.geonames.org/ontology#S.SQR
rc:TrafficCircle,owl:equivalentClass,http://www.geonames.org/ontology#S.RDCR
rc:Trail,owl:equivalentClass,http://www.geonames.org/ontology#R.TRL
rc:Tree,owl:equivalentClass,http://www.geonames.org/ontology#V.TREE
rc:TriangulationPlace,owl:equivalentClass,http://www.geonames.org/ontology#S.TRIG
rc:TribalRegion,owl:equivalentClass,http://www.geonames.org/ontology#L.TRB
rc:TriumphalArch,owl:equivalentClass,http://www.geonames.org/ontology#S.ARCH
rc:Trough_Topographical_Undersea,owl:equivalentClass,http://www.geonames.org/ontology#U.TRGU
rc:Tundra,owl:equivalentClass,http://www.geonames.org/ontology#V.TUND
rc:Tunnel,kko:superClassOf,http://www.geonames.org/ontology#H.TNLC
rc:Tunnel,kko:superClassOf,http://www.geonames.org/ontology#R.TNL
rc:Tunnel,kko:superClassOf,http://www.geonames.org/ontology#R.TNLRD
rc:Tunnel,kko:superClassOf,http://www.geonames.org/ontology#R.TNLRR
rc:Tunnel,kko:superClassOf,http://www.geonames.org/ontology#R.TNLS
rc:UnitedStatesCapitolBuilding,owl:equivalentClass,http://www.geonames.org/4140827
rc:Upland,owl:equivalentClass,http://www.geonames.org/ontology#T.UPLD
rc:Valley,kko:superClassOf,http://www.geonames.org/ontology#T.VAL
rc:Valley,kko:superClassOf,http://www.geonames.org/ontology#T.VALG
rc:Valley,kko:superClassOf,http://www.geonames.org/ontology#T.VALS
rc:Valley,kko:superClassOf,http://www.geonames.org/ontology#T.VALX
rc:Valley_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.MDVU
rc:Valley_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.VALU
rc:Valley_Undersea,kko:superClassOf,http://www.geonames.org/ontology#U.VLSU
rc:VerticalProtrusion_Topographical,owl:equivalentClass,http://www.geonames.org/ontology#T.CONE
rc:VeterinaryHospital,owl:equivalentClass,http://www.geonames.org/ontology#S.VETF
rc:Village,owl:equivalentClass,http://www.geonames.org/ontology#P.PPLF
rc:Vineyard,kko:superClassOf,http://www.geonames.org/ontology#V.VIN
rc:Vineyard,kko:superClassOf,http://www.geonames.org/ontology#V.VINS
rc:VocationalOrTechnicalSchool,kko:superClassOf,http://www.geonames.org/ontology#S.SCHD
rc:VocationalOrTechnicalSchool,kko:superClassOf,http://www.geonames.org/ontology#S.SCHL
rc:VocationalOrTechnicalSchool,kko:superClassOf,http://www.geonames.org/ontology#S.SCHT
rc:Volcano,owl:equivalentClass,http://www.geonames.org/ontology#T.VLC
rc:Wall_Vertical,kko:superClassOf,http://www.geonames.org/ontology#S.WALL
rc:Wall_Vertical,kko:superClassOf,http://www.geonames.org/ontology#S.WALLA
rc:Warehouse,owl:equivalentClass,http://www.geonames.org/ontology#S.SHSE
rc:Washington_State,owl:equivalentClass,http://www.geonames.org/5815135
rc:WaterCurrent,owl:equivalentClass,http://www.geonames.org/ontology#H.CRNT
rc:WaterPoweredMill,owl:equivalentClass,http://www.geonames.org/ontology#S.MLWTR
rc:WaterPumpingFacility,owl:equivalentClass,http://www.geonames.org/ontology#S.PMPW
rc:WaterTank,owl:equivalentClass,http://www.geonames.org/ontology#H.RSVT
rc:Watercourse,kko:superClassOf,http://www.geonames.org/ontology#H.STM
rc:Watercourse,kko:superClassOf,http://www.geonames.org/ontology#H.STMI
rc:Watercourse,kko:superClassOf,http://www.geonames.org/ontology#H.STMIX
rc:Watercourse,kko:superClassOf,http://www.geonames.org/ontology#H.STMQ
rc:Watercourse,kko:superClassOf,http://www.geonames.org/ontology#H.STMS
rc:Watercourse,kko:superClassOf,http://www.geonames.org/ontology#H.STMX
rc:Watercourse,kko:superClassOf,http://www.geonames.org/ontology#H.WTRC
rc:Waterfall,kko:superClassOf,http://www.geonames.org/ontology#H.FLLS
rc:Waterfall,kko:superClassOf,http://www.geonames.org/ontology#H.FLLSX
rc:Waterhole,owl:equivalentClass,http://www.geonames.org/ontology#H.WTRH
rc:WaterwayLock,owl:equivalentClass,http://www.geonames.org/ontology#S.LOCK
rc:WeatherStation,owl:equivalentClass,http://www.geonames.org/ontology#S.STNM
rc:Weir_Dam,owl:equivalentClass,http://www.geonames.org/ontology#S.WEIR
rc:Well,kko:superClassOf,http://www.geonames.org/ontology#H.WLL
rc:Well,kko:superClassOf,http://www.geonames.org/ontology#H.WLLQ
rc:Well,kko:superClassOf,http://www.geonames.org/ontology#H.WLLS
