s,p,o
rc:IntendedAudience_InfoTopic,kko:superClassOf,http://schema.org/ParentAudience
rc:IntendedAudience_InfoTopic,kko:superClassOf,http://schema.org/PeopleAudience
rc:IntendedAudience_InfoTopic,rdfs:subClassOf,http://schema.org/Audience
rc:InterAgentSituation,owl:equivalentClass,http://schema.org/InteractAction
rc:InternetCafe_Organization,owl:equivalentClass,http://schema.org/InternetCafe
rc:InvestmentVehicle,kko:superClassOf,http://schema.org/FinancialProduct
rc:InvestmentVehicle,rdfs:subClassOf,http://schema.org/InvestmentOrDeposit
rc:Inviting_CommunicationAct,owl:equivalentClass,http://schema.org/InviteAction
rc:ItemAvailability,owl:equivalentClass,http://schema.org/ItemAvailability
rc:ItemPage,owl:equivalentClass,http://schema.org/ItemPage
rc:JewelryStore,owl:equivalentClass,http://schema.org/JewelryStore
rc:JobOpen,kko:superClassOf,http://schema.org/JobPosting
rc:Joint_AnimalBodyPart,owl:equivalentClass,http://schema.org/Joint
rc:Kennel_Organization,kko:superClassOf,http://schema.org/AnimalShelter
rc:Lake,owl:equivalentClass,http://schema.org/LakeBodyOfWater
rc:LandTopographicalFeature,owl:equivalentClass,http://schema.org/Landform
rc:Language,kko:superClassOf,http://schema.org/Language
rc:Law,kko:superClassOf,http://schema.org/LegalForceStatus
rc:Law,kko:superClassOf,http://schema.org/LegalValueLevel
rc:Law,kko:superClassOf,http://schema.org/LegislationObject
rc:Law,owl:equivalentClass,http://schema.org/Legislation
rc:LawFirm,rdfs:subClassOf,http://schema.org/Attorney
rc:LawnAndGardenStore,kko:superClassOf,http://schema.org/GardenStore
rc:LeavingAPlace,kko:superClassOf,http://schema.org/CheckOutAction
rc:LeavingAPlace,rdfs:subClassOf,http://schema.org/DepartAction
rc:LeavingAPlace,rdfs:subClassOf,http://schema.org/LeaveAction
rc:LegalCounsellingService,rdfs:subClassOf,http://schema.org/LegalService
rc:LeisureFacility,kko:superClassOf,http://schema.org/TouristDestination
rc:Lending,owl:equivalentClass,http://schema.org/LendAction
rc:LevelOfQuality,kko:superClassOf,http://schema.org/QualitativeValue
rc:Library_Organization,owl:equivalentClass,http://schema.org/Library
rc:Library_Organization,owl:equivalentClass,http://schema.org/LibrarySystem
rc:Ligament,owl:equivalentClass,http://schema.org/Ligament
rc:Like,owl:equivalentClass,http://schema.org/LikeAction
rc:LiquorStore,owl:equivalentClass,http://schema.org/LiquorStore
rc:List_CW,kko:superClassOf,http://schema.org/BreadcrumbList
rc:List_CW,kko:superClassOf,http://schema.org/ListItem
rc:List_CW,owl:equivalentClass,http://schema.org/ItemList
rc:List_Information,kko:superClassOf,http://schema.org/Enumeration
rc:List_Information,kko:superClassOf,http://schema.org/MedicalEnumeration
rc:ListeningDeliberately,rdfs:subClassOf,http://schema.org/ListenAction
rc:LiteraryEvent,owl:equivalentClass,http://schema.org/LiteraryEvent
rc:LiveAlbum,owl:equivalentClass,http://schema.org/LiveAlbum
rc:LoanAgreement,rdfs:subClassOf,http://schema.org/LoanOrCredit
rc:LocationAttributes,kko:superClassOf,http://schema.org/LocationFeatureSpecification
rc:Locksmith,owl:equivalentClass,http://schema.org/Locksmith
rc:LodgingOrganization,kko:superClassOf,http://schema.org/LodgingBusiness
rc:LookingForSomething,owl:equivalentClass,http://schema.org/SearchAction
rc:Lung,owl:equivalentClass,http://schema.org/Lung
rc:LymphVessel,owl:equivalentClass,http://schema.org/LymphaticVessel
rc:LymphaticSystem,kko:superClassOf,http://schema.org/LymphaticVessel
rc:MagazineIssue,owl:equivalentClass,http://schema.org/PublicationIssue
rc:MailingAddress,owl:equivalentClass,http://schema.org/PostalAddress
rc:MakingAReservation,owl:equivalentClass,http://schema.org/ReserveAction
rc:ManagedAccount,kko:superClassOf,http://schema.org/BrokerageAccount
rc:ManufacturedGood,rdfs:subClassOf,http://schema.org/IndividualProduct
rc:Map,kko:superClassOf,http://schema.org/MapCategoryType
rc:Map,kko:superClassOf,http://schema.org/ParkingMap
rc:Map,kko:superClassOf,http://schema.org/SeatingMap
rc:Map,kko:superClassOf,http://schema.org/TransitMap
rc:Map,kko:superClassOf,http://schema.org/VenueMap
rc:Map,owl:equivalentClass,http://schema.org/Map
rc:MarkingForIdentification,kko:superClassOf,http://schema.org/BookmarkAction
rc:Mass,owl:equivalentClass,http://schema.org/Mass
rc:MediaObject,owl:equivalentClass,http://schema.org/MediaObject
rc:MediaOrganization,kko:superClassOf,http://schema.org/BroadcastService
rc:MediaSeriesProduct,kko:superClassOf,http://schema.org/CreativeWorkSeason
rc:MedicalCareOrganization,owl:equivalentClass,http://schema.org/MedicalOrganization
rc:MedicalCareProfessional,kko:superClassOf,http://schema.org/MedicalSpecialty
rc:MedicalClinic,owl:equivalentClass,http://schema.org/MedicalClinic
rc:MedicalDevice,kko:superClassOf,http://schema.org/MedicalDevicePurpose
rc:MedicalDevice,kko:superClassOf,http://schema.org/MedicalImagingTechnique
rc:MedicalDevice,owl:equivalentClass,http://schema.org/MedicalDevice
rc:MedicalDiagnosis,kko:superClassOf,http://schema.org/DiagnosticProcedure
rc:MedicalFieldOfStudy,kko:superClassOf,http://schema.org/MedicineSystem
rc:MedicalFieldOfStudy,kko:superClassOf,http://schema.org/OTC
rc:MedicalInsurance,kko:superClassOf,http://schema.org/HealthInsurancePlan
rc:MedicalInsurance,kko:superClassOf,http://schema.org/HealthPlanCostSharingSpecification
rc:MedicalInsurance,kko:superClassOf,http://schema.org/HealthPlanFormulary
rc:MedicalInsurance,kko:superClassOf,http://schema.org/HealthPlanNetwork
rc:MedicalLaboratory,kko:superClassOf,http://schema.org/DiagnosticLab
rc:MedicalPatient,owl:equivalentClass,http://schema.org/Patient
rc:MedicalProcedure,kko:superClassOf,http://schema.org/MedicalProcedureType
rc:MedicalProcedure,kko:superClassOf,http://schema.org/PalliativeProcedure
rc:MedicalProcedure,owl:equivalentClass,http://schema.org/MedicalProcedure
rc:MedicalProcedure_Diagnostic,kko:superClassOf,http://schema.org/DiagnosticProcedure
rc:MedicalResearch,kko:superClassOf,http://schema.org/MedicalObservationalStudy
rc:MedicalResearch,kko:superClassOf,http://schema.org/MedicalObservationalStudyDesign
rc:MedicalResearch,kko:superClassOf,http://schema.org/MedicalStudy
rc:MedicalResearch,kko:superClassOf,http://schema.org/MedicalStudyStatus
rc:MedicalSpecialistType,kko:superClassOf,http://schema.org/Clinician
rc:MedicalTestKit,owl:equivalentClass,http://schema.org/MedicalTestPanel
rc:MedicalTesting,kko:superClassOf,http://schema.org/ImagingTest
rc:MedicalTesting,kko:superClassOf,http://schema.org/PathologyTest
rc:MedicalTesting,owl:equivalentClass,http://schema.org/MedicalTest
rc:MedicalTreatmentEvent,kko:superClassOf,http://schema.org/RadiationTherapy
rc:MedicalTreatmentEvent,kko:superClassOf,http://schema.org/TherapeuticProcedure
rc:MedicalTreatmentEvent,owl:equivalentClass,http://schema.org/MedicalTherapy
rc:MensClothingStore,owl:equivalentClass,http://schema.org/MensClothingStore
rc:Message,owl:equivalentClass,http://schema.org/Message
rc:MiddleSchool,owl:equivalentClass,http://schema.org/MiddleSchool
rc:Midwifery,owl:equivalentClass,http://schema.org/Midwifery
rc:MobilePhoneStore,owl:equivalentClass,http://schema.org/MobilePhoneStore
rc:MolecularStuff,kko:superClassOf,http://schema.org/Substance
rc:MonetaryValue,kko:superClassOf,http://schema.org/CompoundPriceSpecification
rc:MonetaryValue,kko:superClassOf,http://schema.org/DeliveryChargeSpecification
rc:MonetaryValue,kko:superClassOf,http://schema.org/MonetaryAmountDistribution
rc:MonetaryValue,kko:superClassOf,http://schema.org/PaymentChargeSpecification
rc:MonetaryValue,kko:superClassOf,http://schema.org/PriceSpecification
rc:MonetaryValue,kko:superClassOf,http://schema.org/UnitPriceSpecification
rc:MonetaryValue,owl:equivalentClass,http://schema.org/MonetaryAmount
rc:MoneyTenderType,kko:superClassOf,http://schema.org/PaymentCard
rc:MortgageLoan,owl:equivalentClass,http://schema.org/MortgageLoan
rc:Mosque,owl:equivalentClass,http://schema.org/Mosque
rc:Motel,owl:equivalentClass,http://schema.org/Motel
rc:Motorcycle,owl:equivalentClass,http://schema.org/Motorcycle
rc:MotorcycleDealer,owl:equivalentClass,http://schema.org/MotorcycleDealer
rc:MotorcycleRepair,owl:equivalentClass,http://schema.org/MotorcycleRepair
rc:MotorizedBicycle,owl:equivalentClass,http://schema.org/MotorizedBicycle
rc:Mountain,owl:equivalentClass,http://schema.org/Mountain
rc:Movement_TranslationEvent,rdfs:subClassOf,http://schema.org/MoveAction
rc:Movie,owl:equivalentClass,http://schema.org/Movie
rc:MovieRentalStore,owl:equivalentClass,http://schema.org/MovieRentalStore
rc:MovieSeriesProduct,owl:equivalentClass,http://schema.org/MovieSeries
rc:MovieShowing,owl:equivalentClass,http://schema.org/ScreeningEvent
rc:MovingCompany,owl:equivalentClass,http://schema.org/MovingCompany
rc:MultiRoomUnit,owl:equivalentClass,http://schema.org/Suite
rc:Muscle,owl:equivalentClass,http://schema.org/Muscle
rc:Museum_Organization,kko:superClassOf,http://schema.org/Museum
rc:Music,owl:equivalentClass,http://schema.org/Music
rc:MusicPerformanceOrganization,owl:equivalentClass,http://schema.org/MusicGroup
rc:MusicStore,owl:equivalentClass,http://schema.org/MusicStore
rc:MusicTrack,rdfs:subClassOf,http://schema.org/MusicPlaylist
rc:MusicVenue,owl:equivalentClass,http://schema.org/MusicVenue
rc:MusicVideo,owl:equivalentClass,http://schema.org/MusicVideoObject
rc:MusicalComposition,owl:equivalentClass,http://schema.org/MusicComposition
rc:MusicalPerformance,owl:equivalentClass,http://schema.org/MusicEvent
rc:NailSalon,owl:equivalentClass,http://schema.org/NailSalon
rc:Neck_AnimalBodyPart,owl:equivalentClass,http://schema.org/Neck
rc:Nerve,owl:equivalentClass,http://schema.org/Nerve
rc:Newspaper,owl:equivalentClass,http://schema.org/Newspaper
rc:NewspaperArticle,kko:superClassOf,http://schema.org/AnalysisNewsArticle
rc:NewspaperArticle,kko:superClassOf,http://schema.org/AskPublicNewsArticle
rc:NewspaperArticle,kko:superClassOf,http://schema.org/BackgroundNewsArticle
rc:NewspaperArticle,kko:superClassOf,http://schema.org/OpinionNewsArticle
rc:NewspaperArticle,kko:superClassOf,http://schema.org/ReportageNewsArticle
rc:NewspaperArticle,kko:superClassOf,http://schema.org/ReviewNewsArticle
rc:NewspaperArticle,owl:equivalentClass,http://schema.org/NewsArticle
rc:NightClub,owl:equivalentClass,http://schema.org/NightClub
rc:NonGovernmentalOrganization,owl:equivalentClass,http://schema.org/NGO
rc:Nose,owl:equivalentClass,http://schema.org/Nose
rc:NotaryPublic,owl:equivalentClass,http://schema.org/Notary
rc:Note_Document,kko:superClassOf,http://schema.org/NoteDigitalDocument
rc:Number_General,owl:equivalentClass,http://schema.org/Number
rc:Nursing,owl:equivalentClass,http://schema.org/Nursing
rc:Nutrition,kko:superClassOf,http://schema.org/DietNutrition
rc:NutritionInformation,owl:equivalentClass,http://schema.org/NutritionInformation
rc:Observing,owl:equivalentClass,http://schema.org/ViewAction
rc:Obstetrics,kko:superClassOf,http://schema.org/Obstetric
rc:Ocean,owl:equivalentClass,http://schema.org/OceanBodyOfWater
rc:Offer,owl:equivalentClass,http://schema.org/Offer
rc:OfferItemCondition,owl:equivalentClass,http://schema.org/OfferItemCondition
rc:OfferingForSale,rdfs:subClassOf,http://schema.org/Offer
rc:OfficeSupplyStore,owl:equivalentClass,http://schema.org/OfficeEquipmentStore
rc:Oncology,kko:superClassOf,http://schema.org/Oncologic
rc:OnlineVendor,owl:equivalentClass,http://schema.org/OnlineStore
rc:OptometricServicesProvider,kko:superClassOf,http://schema.org/Optician
rc:Optometry,kko:superClassOf,http://schema.org/Optometric
rc:OrderForm,kko:superClassOf,http://schema.org/OrderItem
rc:OrderForm,rdfs:subClassOf,http://schema.org/Order
rc:OrderedListType,kko:superClassOf,http://schema.org/ItemListOrderType
rc:Ordering_CommunicationAct,kko:superClassOf,http://schema.org/PreOrderAction
rc:Ordering_CommunicationAct,owl:equivalentClass,http://schema.org/OrderAction
rc:Organization,owl:equivalentClass,http://schema.org/Organization
rc:Organizing,owl:equivalentClass,http://schema.org/OrganizeAction
rc:OrientalMedicine,kko:superClassOf,http://schema.org/TraditionalChinese
rc:OsteopathicMedicine,owl:equivalentClass,http://schema.org/Osteopathic
rc:Otolaryngology,kko:superClassOf,http://schema.org/Otolaryngologic
rc:OutletStore,owl:equivalentClass,http://schema.org/OutletStore
rc:Painting_Activity,owl:equivalentClass,http://schema.org/PaintAction
rc:Painting_ArtForm,owl:equivalentClass,http://schema.org/Painting
rc:Paperback,owl:equivalentClass,http://schema.org/Paperback
rc:Park,owl:equivalentClass,http://schema.org/Park
rc:ParkingGarage,owl:equivalentClass,http://schema.org/ParkingFacility
rc:ParliamentBuilding,rdfs:subClassOf,http://schema.org/LegislativeBuilding
rc:Path_Generic,kko:superClassOf,http://schema.org/ServiceChannel
rc:PawnShop,owl:equivalentClass,http://schema.org/PawnShop
rc:Paying,kko:superClassOf,http://schema.org/DrugCostCategory
rc:Paying,owl:equivalentClass,http://schema.org/PayAction
rc:Paying_FulfillingAnObligation,owl:equivalentClass,http://schema.org/MoneyTransfer
rc:PediatricMedicine,kko:superClassOf,http://schema.org/Pediatric
rc:Periodical,owl:equivalentClass,http://schema.org/Periodical
rc:Periodical,owl:equivalentClass,http://schema.org/Periodicals
rc:PeriodicalIssue,owl:equivalentClass,http://schema.org/PublicationIssue
rc:PeriodicalIssue,owl:equivalentClass,http://schema.org/PublicationsIssue
rc:Permission,kko:superClassOf,http://schema.org/GovernmentPermit
rc:Permission,kko:superClassOf,http://schema.org/Permit
rc:Permit,owl:equivalentClass,http://schema.org/Permit
rc:Person,owl:equivalentClass,http://schema.org/Person
rc:PersonTypeByGender,owl:equivalentClass,http://schema.org/GenderType
rc:PersonTypeByOccupation,owl:equivalentClass,http://schema.org/Occupation
rc:PetStore,owl:equivalentClass,http://schema.org/PetStore
rc:Pharmacy,owl:equivalentClass,http://schema.org/Pharmacy
rc:PhotographAsArtForm,rdfs:subClassOf,http://schema.org/Photograph
rc:PhysicalExamination,rdfs:subClassOf,http://schema.org/PhysicalExam
rc:PhysicalTherapy,kko:superClassOf,http://schema.org/OccupationalTherapy
rc:PhysicalTherapy,kko:superClassOf,http://schema.org/Physiotherapy
rc:PhysicalTherapy,owl:equivalentClass,http://schema.org/PhysicalTherapy
rc:PhysiologicalCondition,kko:superClassOf,http://schema.org/MedicalSign
rc:PhysiologicalCondition,rdfs:subClassOf,http://schema.org/MedicalSignOrSymptom
rc:Planning,owl:equivalentClass,http://schema.org/PlanAction
rc:Playground,owl:equivalentClass,http://schema.org/Playground
rc:Playing,owl:equivalentClass,http://schema.org/PlayAction
rc:PlayingAGame,kko:superClassOf,http://schema.org/GamePlayMode
rc:PlumbingServiceCompany,rdfs:subClassOf,http://schema.org/Plumber
rc:Podiatry,kko:superClassOf,http://schema.org/Podiatric
rc:PoliceStation,owl:equivalentClass,http://schema.org/PoliceStation
rc:Pond,owl:equivalentClass,http://schema.org/Pond
rc:PostOffice,owl:equivalentClass,http://schema.org/PostOffice
rc:PostOfficeOrganization,owl:equivalentClass,http://schema.org/PostOffice
rc:PostingSomething,kko:superClassOf,http://schema.org/DiscussionForumPosting
rc:PostingSomething,kko:superClassOf,http://schema.org/SocialMediaPosting
rc:PrescriptionDrug,kko:superClassOf,http://schema.org/PrescriptionOnly
rc:Presentation,kko:superClassOf,http://schema.org/PresentationDigitalDocument
rc:PrimaryCare,owl:equivalentClass,http://schema.org/PrimaryCare
rc:Prion,owl:equivalentClass,http://schema.org/Prion
rc:ProductType,owl:equivalentClass,http://schema.org/SomeProducts
rc:ProductTypeByBrand,owl:equivalentClass,http://schema.org/Brand
rc:ProductTypeByBrandVersion,owl:equivalentClass,http://schema.org/ProductModel
rc:ProfessionalServiceOrganization,owl:equivalentClass,http://schema.org/ProfessionalService
rc:ProfilePage,owl:equivalentClass,http://schema.org/ProfilePage
rc:Program,owl:equivalentClass,http://schema.org/Project
rc:Property,kko:superClassOf,http://schema.org/PropertyValue
rc:Property,kko:superClassOf,http://schema.org/PropertyValueSpecification
rc:Property,owl:equivalentClass,http://schema.org/Property
rc:PropositionalCWText,kko:superClassOf,http://schema.org/TextDigitalDocument
rc:PropositionalCWText,owl:equivalentClass,http://schema.org/Text
rc:Protozoan,owl:equivalentClass,http://schema.org/Protozoa
rc:ProvidingFeedback,kko:superClassOf,http://schema.org/CommentAction
rc:Psychiatry,kko:superClassOf,http://schema.org/Psychiatric
rc:PsychologicalTherapy,owl:equivalentClass,http://schema.org/PsychologicalTreatment
rc:PublicEvent,kko:superClassOf,http://schema.org/BroadcastEvent
rc:PublicHealth,owl:equivalentClass,http://schema.org/PublicHealth
rc:PublicRestroom,kko:superClassOf,http://schema.org/PublicToilet
rc:Publisher,kko:superClassOf,http://schema.org/NewsMediaOrganization
rc:PurposefulPhysicalAction,kko:superClassOf,http://schema.org/PerformAction
rc:PurposefulPhysicalAction,kko:superClassOf,http://schema.org/PhysicalActivity
rc:PurposefulPhysicalAction,kko:superClassOf,http://schema.org/PhysicalActivityCategory
rc:Quantity,owl:equivalentClass,http://schema.org/Quantity
rc:QuantityType,kko:superClassOf,http://schema.org/QuantitativeValue
rc:QuantityType,kko:superClassOf,http://schema.org/QuantitativeValueDistribution
rc:Question_IBT,owl:equivalentClass,http://schema.org/Question
rc:Quotation,owl:equivalentClass,http://schema.org/Quotation
rc:RFChannel,kko:superClassOf,http://schema.org/RadioChannel
rc:RFChannel,owl:equivalentClass,http://schema.org/BroadcastChannel
rc:RVPark,owl:equivalentClass,http://schema.org/RVPark
rc:RadioFrequency,kko:superClassOf,http://schema.org/BroadcastFrequencySpecification
rc:RadioShow,kko:superClassOf,http://schema.org/RadioEpisode
rc:RadioShow,kko:superClassOf,http://schema.org/RadioSeries
rc:RadioStation_AM,owl:equivalentClass,http://schema.org/AMRadioChannel
rc:RadioStation_FM,owl:equivalentClass,http://schema.org/FMRadioChannel
rc:RadioStation_Organization,owl:equivalentClass,http://schema.org/RadioStation
rc:RailroadStation,owl:equivalentClass,http://schema.org/TrainStation
rc:RapidTransitStation,owl:equivalentClass,http://schema.org/SubwayStation
rc:Rating,kko:superClassOf,http://schema.org/EndorsementRating
rc:Rating,owl:equivalentClass,http://schema.org/Rating
rc:Reading,kko:superClassOf,http://schema.org/ReadAction
rc:RealEstateFirm,kko:superClassOf,http://schema.org/RealEstateAgent
rc:Receiving,owl:equivalentClass,http://schema.org/ReceiveAction
rc:Recipe,owl:equivalentClass,http://schema.org/Recipe
rc:RecordedIBO,kko:superClassOf,http://schema.org/Clip
rc:RecordedSoundProduct,kko:superClassOf,http://schema.org/MusicRecording
rc:RecordedSoundProduct,kko:superClassOf,http://schema.org/MusicRelease
rc:RecordedSoundProduct,kko:superClassOf,http://schema.org/MusicReleaseFormatType
rc:RecyclingCenter,owl:equivalentClass,http://schema.org/RecyclingCenter
rc:RegisteringForAService,rdfs:subClassOf,http://schema.org/RegisterAction
rc:Reimbursement,kko:superClassOf,http://schema.org/ReimbursementCap
rc:Reimbursement,kko:superClassOf,http://schema.org/RepaymentSpecification
rc:Rejecting_CommunicationAct,owl:equivalentClass,http://schema.org/RejectAction
rc:Renting,owl:equivalentClass,http://schema.org/RentAction
rc:ReplacingAnObject,owl:equivalentClass,http://schema.org/ReplaceAction
rc:ReplyingToAQuestion,kko:superClassOf,http://schema.org/Answer
rc:ReportOnSituation,owl:equivalentClass,http://schema.org/Report
rc:RequestingInformation,kko:superClassOf,http://schema.org/AskAction
rc:Researcher,kko:superClassOf,http://schema.org/MedicalResearcher
rc:Reservation,kko:superClassOf,http://schema.org/BusReservation
rc:Reservation,kko:superClassOf,http://schema.org/RentalCarReservation
rc:Reservation,kko:superClassOf,http://schema.org/ReservationPackage
rc:Reservation,kko:superClassOf,http://schema.org/ReservationStatusType
rc:Reservation,kko:superClassOf,http://schema.org/TaxiReservation
rc:Reservation,kko:superClassOf,http://schema.org/TrainReservation
rc:Reservation,owl:equivalentClass,http://schema.org/EventReservation
rc:Reservation,owl:equivalentClass,http://schema.org/Reservation
rc:Reservation,owl:equivalentClass,http://schema.org/Reservations
rc:Reservation,rdfs:subClassOf,http://schema.org/RsvpResponseType
rc:ReservationAtARestaurant,owl:equivalentClass,http://schema.org/FoodEstablishmentReservation
rc:Reservoir,owl:equivalentClass,http://schema.org/Reservoir
rc:ResidentialBuilding,owl:equivalentClass,http://schema.org/Residence
rc:ResortFacility,owl:equivalentClass,http://schema.org/Resort
rc:RespondingToAQuestion,owl:equivalentClass,http://schema.org/ReplyAction
rc:Restaurant,owl:equivalentClass,http://schema.org/Restaurant
rc:RestaurantMenu,kko:superClassOf,http://schema.org/MenuItem
rc:RestaurantMenu,kko:superClassOf,http://schema.org/MenuSection
rc:RestaurantMenu,owl:equivalentClass,http://schema.org/Menu
rc:Retail,owl:equivalentClass,http://schema.org/Retail
rc:RetailOrganization,kko:superClassOf,http://schema.org/Store
rc:ReturningSomething,owl:equivalentClass,http://schema.org/ReturnAction
rc:Review,kko:superClassOf,http://schema.org/ClaimReview
rc:Review,kko:superClassOf,http://schema.org/CriticReview
rc:Review,kko:superClassOf,http://schema.org/EmployerReview
rc:Review,kko:superClassOf,http://schema.org/UserReview
rc:Review,owl:equivalentClass,http://schema.org/Review
rc:Ride,owl:equivalentClass,http://schema.org/Trip
rc:River,owl:equivalentClass,http://schema.org/RiverBodyOfWater
rc:Role,kko:superClassOf,http://schema.org/OrganizationRole
rc:Role,kko:superClassOf,http://schema.org/PerformanceRole
rc:Role,owl:equivalentClass,http://schema.org/Role
rc:RoofingContractor,owl:equivalentClass,http://schema.org/RoofingContractor
rc:RoomInAConstruction,owl:equivalentClass,http://schema.org/Room
rc:SaleEvent,owl:equivalentClass,http://schema.org/SaleEvent
rc:SalesActivity,owl:equivalentClass,http://schema.org/SellAction
rc:Schedule,owl:equivalentClass,http://schema.org/Schedule
rc:ScheduledAction,owl:equivalentClass,http://schema.org/ScheduleAction
rc:ScholarlyArticle,kko:superClassOf,http://schema.org/MedicalScholarlyArticle
rc:ScholarlyArticle,owl:equivalentClass,http://schema.org/ScholarlyArticle
rc:Sculpture,owl:equivalentClass,http://schema.org/Sculpture
rc:Sea,owl:equivalentClass,http://schema.org/SeaBodyOfWater
rc:SearchResultsPage,owl:equivalentClass,http://schema.org/SearchResultsPage
rc:SelectingSomething,kko:superClassOf,http://schema.org/ChooseAction
rc:SelfStorage,owl:equivalentClass,http://schema.org/SelfStorage
rc:SendingSomething,owl:equivalentClass,http://schema.org/SendAction
rc:Series,kko:superClassOf,http://schema.org/EventSeries
rc:ServerProgram,kko:superClassOf,http://schema.org/GameServer
rc:ServerProgram,kko:superClassOf,http://schema.org/GameServerStatus
rc:ServiceEstablishment,kko:superClassOf,http://schema.org/CableOrSatelliteService
rc:ServiceStation,owl:equivalentClass,http://schema.org/GasStation
rc:Sharing,owl:equivalentClass,http://schema.org/ShareAction
rc:ShoeStore,owl:equivalentClass,http://schema.org/ShoeStore
rc:ShoppingCenter_Organization,owl:equivalentClass,http://schema.org/ShoppingCenter
rc:SingleFamilyResidence,owl:equivalentClass,http://schema.org/SingleFamilyResidence
rc:SingleSiteLocalOrganizationWithClients,owl:equivalentClass,http://schema.org/ContactPoint
rc:SiteNavigationElement,owl:equivalentClass,http://schema.org/SiteNavigationElement
rc:SkiSportsArea,kko:superClassOf,http://schema.org/SkiResort
rc:Skin,owl:equivalentClass,http://schema.org/Skin
rc:SocialBeing,kko:superClassOf,http://schema.org/OwnershipInfo
rc:SocialEvent,owl:equivalentClass,http://schema.org/SocialEvent
rc:SocialOccurrence,owl:equivalentClass,http://schema.org/SocialEvent
rc:Sport,owl:equivalentClass,http://schema.org/Sports
rc:SportingGoodsStore,owl:equivalentClass,http://schema.org/SportingGoodsStore
rc:SportsClub,owl:equivalentClass,http://schema.org/SportsClub
rc:SportsEvent,owl:equivalentClass,http://schema.org/SportsEvent
rc:SportsOrganization,owl:equivalentClass,http://schema.org/SportsOrganization
rc:SportsPlayingArea,rdfs:subClassOf,http://schema.org/SportsActivityLocation
rc:SportsTeam,owl:equivalentClass,http://schema.org/SportsTeam
rc:SpreadsheetSoftware,owl:equivalentClass,http://schema.org/SpreadsheetDigitalDocument
rc:Stadium,owl:equivalentClass,http://schema.org/StadiumOrArena
rc:StandupComedy,rdfs:subClassOf,http://schema.org/ComedyEvent
rc:Statement,kko:superClassOf,http://schema.org/Claim
rc:StrengthConditioning,rdfs:subClassOf,http://schema.org/StrengthTraining
rc:StructuredInformationSource,kko:superClassOf,http://schema.org/StructuredValue
rc:SubscriberService,kko:superClassOf,http://schema.org/MediaSubscription
rc:SubwayStation,owl:equivalentClass,http://schema.org/SubwayStation
rc:SuccessfulAction,kko:superClassOf,http://schema.org/AchieveAction
rc:Supplies,kko:superClassOf,http://schema.org/HowToSupply
rc:SurgicalProcedure,owl:equivalentClass,http://schema.org/SurgicalProcedure
rc:SwimmingPool,kko:superClassOf,http://schema.org/PublicSwimmingPool
rc:SymptomConditions,owl:equivalentClass,http://schema.org/MedicalSign
rc:Synagogue,owl:equivalentClass,http://schema.org/Synagogue
rc:TVSeason,owl:equivalentClass,http://schema.org/TVSeason
rc:TVSeriesProduct,owl:equivalentClass,http://schema.org/TVSeries
rc:TVShow_Single,owl:equivalentClass,http://schema.org/TVEpisode
rc:Table_PCW,kko:superClassOf,http://schema.org/Table
rc:TakingAPhotograph,owl:equivalentClass,http://schema.org/PhotographAction
rc:TattooStudio,owl:equivalentClass,http://schema.org/TattooParlor
rc:TaxiCompany,rdfs:subClassOf,http://schema.org/TaxiService
rc:TaxiStand,owl:equivalentClass,http://schema.org/TaxiStand
rc:TelevisionChannel,owl:equivalentClass,http://schema.org/TelevisionChannel
rc:TelevisionStation,owl:equivalentClass,http://schema.org/TelevisionStation
rc:Temple,rdfs:subClassOf,http://schema.org/PlaceOfWorship
rc:TenderObject,kko:superClassOf,http://schema.org/PaymentMethod
rc:TennisCourt,rdfs:subClassOf,http://schema.org/TennisComplex
rc:Terminology,kko:superClassOf,http://schema.org/DefinedTerm
rc:Terminology,kko:superClassOf,http://schema.org/DefinedTermSet
rc:TheaterCompany,owl:equivalentClass,http://schema.org/TheaterGroup
rc:Theater_PhysicalStructure,kko:superClassOf,http://schema.org/PerformingArtsTheater
rc:Therapy,kko:superClassOf,http://schema.org/RespiratoryTherapy
rc:Thesis,owl:equivalentClass,http://schema.org/Thesis
rc:Throat,owl:equivalentClass,http://schema.org/Throat
rc:Ticket,owl:equivalentClass,http://schema.org/Ticket
rc:TicketTypeBySitTypeAuthorized,rdfs:subClassOf,http://schema.org/Seat
rc:TimeOfDay,kko:superClassOf,http://schema.org/OpeningHoursSpecification
rc:Time_Quantity,kko:superClassOf,http://schema.org/Duration
rc:TireShop,owl:equivalentClass,http://schema.org/TireShop
rc:Tool,kko:superClassOf,http://schema.org/HowToTool
rc:TouristAttraction,owl:equivalentClass,http://schema.org/TouristAttraction
rc:TouristInformationCenter,owl:equivalentClass,http://schema.org/TouristInformationCenter
rc:ToyStore,owl:equivalentClass,http://schema.org/ToyStore
rc:TrackingAnObject,owl:equivalentClass,http://schema.org/TrackAction
rc:TradeUnion,owl:equivalentClass,http://schema.org/WorkersUnion
rc:TransferringPossession,owl:equivalentClass,http://schema.org/TransferAction
rc:TransportationDevice_Vehicle,owl:equivalentClass,http://schema.org/Vehicle
rc:TravelAgency,owl:equivalentClass,http://schema.org/TravelAgency
rc:Travel_TripEvent,kko:superClassOf,http://schema.org/BusTrip
rc:Travel_TripEvent,kko:superClassOf,http://schema.org/TouristTrip
